S NO.	COMPANY NAME	COMPANY CATEGORY
40403	INTERNATIONAL RUBBER TECH PRIVATE LIMITED	Cat B
40404	CONTINENTAL PROFILESLIMITED	Cat B
40405	AABHA CONTRACEPTIVES PRIVATE LIMITED	Cat B
40406	ADITYA STEEL ROLLING MILLSPRIVATE LIMITED	Cat B
40407	VIJAY COIR PRODUCTS PRIVATE LIMITED	Cat B
40408	COOPER GASKETSPRIVATE LIMITED	Cat B
40409	ZENITH RUBBER PRIVATE LIMITED	Cat B
40410	JYOTI RUBBER UDYOG INDIA LIMITED	Cat B
40411	K R RUBBERITE LIMITED	Cat B
40412	SEIKI AUTO INDIA PRIVATE LIMITED	Cat B
40413	DALMIA LATEX LIMITED	Cat B
40414	GALAXY FORMS LIMITED	Cat B
40415	MOULDCRAFT INDIA PRIVATE LIMITED	Cat B
40416	ANAND MOTOR PRODUCTS PRIVATE LIMITED	Cat B
40417	VIN POLY RECYCLERS PRIVATE LIMITED	Cat B
40418	PADMINI INDUSTRIES LIMITED	Cat B
40419	SHAKTI FOAMS PRIVATE LIMITED	Cat B
40420	VARAHAMURTI FLEXIRUB INDUSTRIES PRIVATE LIMITED	Cat B
40421	PACIFIC BULK BAGS PRIVATE LIMITED	Cat B
40422	GUJARAT SMELTING AND REFINING COMPANY LIMITED	Cat B
40423	RAJOO COTEX LIMITED	Cat B
40424	ROYAL EPE FOAM PRIVATE LIMITED	Cat B
40425	FAIRDEAL JUMBO PACKAGING PRIVATE LIMITED	Cat B
40426	CROCS INDIA PRIVATE LIMITED	Cat B
40427	CANARA PIPES PRIVATE LIMITED	Cat B
40428	SHAKTHI RUBBER PRODUCTS PRIVATE LIMITED	Cat B
40429	R1 INTERNATIONAL INDIA PRIVATE LIMITED	Cat B
40430	ALPHARUB CRUMB RUBBER PRIVATE LIMITED	Cat B
40431	SILVERSTONE RUBBER INDIA PRIVATE LIMITED	Cat B
40432	ZAHI RUBBERS INDIA LIMITED	Cat B
40433	ALWAYE TECHNO RUBBERSPRIVATE LIMITED	Cat B
40434	GLENROCK RUBBER PRODUCTS PRIVATE LIMITED	Cat B
40435	PALAKKAD RUBBERPRIVATE LIMITED	Cat B
40436	GOMMA WOOD PRODUCTS PRIVATE LIMITED	Cat B
40437	T R A T INDUSTRIES LIMITED	Cat B
40438	VEEKESY ELASTOMERS PRIVATE LIMITED	Cat B
40439	FILATEX VCT PRIVATE LIMITED	Cat B
40440	TALLAMPALLY RUBBERS PRIVATE LIMITED	Cat B
40441	ROYAL LATEX PRIVATE LIMITED	Cat B
40442	TRUMP IMPEX PRIVATE LIMITED	Cat B
40443	JOSCO RUBBER PONDY PRIVATE LIMITED	Cat B
40444	UCAL POLYMER INDUSTRIES LIMITED	Cat B
40445	SARO RUBBER AND ALLIED PRODUCTSLIMITED	Cat B
40446	ASHITAA RUBBER PRIVATE LIMITED	Cat B
40447	ARANTHAANGI CHEMICAL PRODUCTS LIMITED	Cat B
40448	VEEGRIP BELTS PRIVATE LIMITED	Cat B
40449	M M  RESEARCH COMPANY PRIVATE LIMITED	Cat B
40450	AVON SEALS PRIVATE LIMITED	Cat B
40451	HORIAKI INDIA PRIVATE LIMITED	Cat B
40452	SRI SHANMUGA POLYMERS PRIVATE LIMITED	Cat B
40453	LDS RUBBER TECH (CHENNAI) PRIVATE LIMITED	Cat B
40454	BHARATH RUBBER INDIA LIMITED	Cat B
40455	KINGS INTERNATIONAL LIMITED	Cat B
40456	ASHOKA P U  FOAM INDIA PRIVATE LIMITED	Cat B
40457	RAS POLYTEX PRIVATE LIMITED	Cat B
40458	TEXTILE RUBBER AND CHEMICAL COMPANY INDIA PRIVATE LIMITED	Cat B
40459	JUPITER RUBBERPRIVATE LIMITED	Cat B
40460	PRESIDENCY RUBBER MILLSPRIVATE LIMITED	Cat B
40461	EASTERN SYNTHETICSPRIVATE LIMITED	Cat B
40462	PVR INSHIELD BITUMINOUSPRIVATE LIMITED	Cat B
40463	SMJ VENTURE PRIVATE LIMITED	Cat B
40464	DSR IMPEXPRIVATE LIMITED	Cat B
40465	RAJSHREE TRACOMPRIVATE LIMITED	Cat B
40466	ANVIL CABLES PRIVATE LIMITED	Cat B
40467	M S  ELASTIC AND TAPES PRIVATE LIMITED	Cat B
40468	AUTO STEEL AND RUBBER INDUSTRIES PRIVATE LIMITED	Cat B
40469	CENTURY INDUSTRIAL PRODUCTS PRIVATE LIMITED	Cat B
40470	PRIME INDIA POLYMIX PRIVATE LIMITED	Cat B
40471	PURE PLAST LIMITED	Cat B
40472	RAMA POLYMERS PRIVATE LIMITED	Cat B
40473	ASE PACK LAMINATES LIMITED	Cat B
40474	POLYLAB INDUSTRIES PRIVATE LIMITED	Cat B
40475	U AND M OVERSEAS PRIVATE LIMITED	Cat B
40476	SURI SEALS PRIVATE LIMITED	Cat B
40477	SHREE GANESH FIBC PRIVATE LIMITED	Cat B
40478	ANANG POLYFIL PRIVATE LIMITED	Cat B
40479	SONAL INTERNATIONAL LIMITED	Cat B
40480	GURUKRUPA POLYPLASTLIMITED	Cat B
40481	GOVARDHAN POLYPLAST PRIVATE LIMITED	Cat B
40482	SILVERLINE PLASTPACKSPRIVATE LIMITED	Cat B
40483	KAMAKSHI FLEXIPRINTS PRIVATE LIMITED	Cat B
40484	AMAR POLYFILSPRIVATE LIMITED	Cat B
40485	SUMO POLYPLAST PRIVATE LIMITED	Cat B
40486	DOLPHIN POLYPLAST PRIVATE LIMITED	Cat B
40487	AIM LAMINAR PRIVATE LIMITED	Cat B
40488	ZEAL POLYMERS PRIVATE LIMITED	Cat B
40489	SIGNOR POLYMERS PRIVATE LIMITED	Cat B
40490	BHAGWATI POLYWEAVE PRIVATE LIMITED	Cat B
40491	SPARCO MULTIPLAST PRIVATE LIMITED	Cat B
40492	GANESH POLY FILMS PRIVATE LIMITED	Cat B
40493	SOMA PUF METAL PRIVATE LIMITED	Cat B
40494	TUFLITE POLYMERS LIMITED	Cat B
40495	OHM PACKAGINGS PRIVATE LIMITED	Cat B
40496	VIVEK ELECTRO PLASTPRIVATE LIMITED	Cat B
40497	PROMINENT PLASTICS LIMITED	Cat B
40498	PARESH PLASTICSPRIVATE LIMITED	Cat B
40499	KADAKIA PLASTICS AND CHEMICALSPRIVATE LIMITED	Cat B
40500	SAPANA HOME PRODUCTSPRIVATE LIMITED	Cat B
40501	SIEPMANN'S CARD SYSTEMSPRIVATE LIMITED	Cat B
40502	MPIPL POLYPLAS INDIA PRIVATE LIMITED	Cat B
40503	NIRMAL POLY PLAST PRIVATE LIMITED	Cat B
40504	GRIP TIGHT PACKAGING INDIA PRIVATE LIMITED	Cat B
40505	JAP INFRACON PRIVATE LIMITED	Cat B
40506	GALA BRUSH LIMITED	Cat B
40507	SANTAPET POLYMERS LIMITED	Cat B
40508	GULNAR PLASTICS PRIVATE LIMITED	Cat B
40509	JOYFUL PLASTICS PRIVATE LIMITED	Cat B
40510	MACHHAR POLYMER PRIVATE LIMITED	Cat B
40511	SAINEE SYNTHETICS PRIVATE LIMITED	Cat B
40512	SANJAY TECHNO PRODUCTS PRIVATE LIMITED	Cat B
40513	LION HOUSEWARE PRIVATE LIMITED	Cat B
40514	PAREKHPLAST INDIA LIMITED	Cat B
40515	HARLEM POLYCONTAINERS PRIVATE LIMITED	Cat B
40516	CHANVIM PLASTICS PRIVATE LIMITED	Cat B
40517	ORACLE PLASTICS PRIVATE LIMITED	Cat B
40518	PRECISION PLASTIC ENGINEERING PRIVATE LIMITED	Cat B
40519	SAURABH POLYMERS LIMITED	Cat B
40520	ALTON PLASTICS PRIVATE LIMITED	Cat B
40521	HARDIK POLYCONTAINERS PRIVATE LIMITED	Cat B
40522	REVIVE INDUSTRIES PRIVATE LIMITED	Cat B
40523	KUMAR ELASTOMECH PRIVATE LIMITED	Cat B
40524	POLYPET FLEXIBLE PACKAGING PRIVATE LIMITED	Cat B
40525	BENELUX PLAST TECH PRIVATE LIMITED	Cat B
40526	VIVEK POLYMERS PRIVATE LIMITED	Cat B
40527	BAJAJ SUPERPACK INDIA LIMITED	Cat B
40528	SURYA'S OLDFORT PLASTICS PRIVATE LIMITED	Cat B
40529	MULLACKAL POLYMERS PRIVATE LIMITED	Cat B
40530	PRECISION ENTERPRISES PRIVATE LIMITED	Cat B
40531	ALASKA FLEXO PRIVATE LIMITED	Cat B
40532	EFTEC INDIA PRIVATE LIMITED	Cat B
40533	SUNFIX PLAST PRIVATE LIMITED	Cat B
40534	VIJAY POLYPLAST PRIVATE LIMITED	Cat B
40535	SPEARE PET PRIVATE LIMITED	Cat B
40536	GUPTA POLYTUBES PRIVATE LIMITED	Cat B
40537	BAGLA POLIFILMS LIMITED	Cat B
40538	RAUNAQ PLASTICS LIMITED	Cat B
40539	RADICI PLASTICS INDIA PRIVATE LIMITED	Cat B
40540	SEAPLAST INDIA PRIVATE LIMITED	Cat B
40541	GALAXY MOULDERS PRIVATE LIMITED	Cat B
40542	SATYAM POLYMATS PRIVATE LIMITED	Cat B
40543	SILAFRICA INDIA PRIVATE LIMITED	Cat B
40544	ARPIT PLASTICS PRIVATE LIMITED	Cat B
40545	JAGANNATH POLYMERS LIMITED	Cat B
40546	UNITED PLASTOMERS PRIVATE LIMITED	Cat B
40547	MEWAR POLYTEX LIMITED	Cat B
40548	JAI SINTER POLYCONPRIVATE LIMITED	Cat B
40549	BOHRA PRATISTHANPRIVATE LIMITED	Cat B
40550	CHITTOR POLYFAB PRIVATE LIMITED	Cat B
40551	JAGANNATH POLYMERSPRIVATE LIMITED	Cat B
40552	ADITYA PROPCON PRIVATE LIMITED	Cat B
40553	BOHRA AGRIFILMS PRIVATE LIMITED	Cat B
40554	PAWAN POLYPLAST PRIVATE LIMITED	Cat B
40555	ROHIT POLYPRODUCTS PRIVATE LIMITED	Cat B
40556	MARUTHI TUBES PRIVATE LIMITED	Cat B
40557	DIGVIJAI POLYTEX PRIVATE LIMITED	Cat B
40558	ELECTRO POLY TECH PRIVATE LIMITED	Cat B
40559	OMEGA POLYMICRONS PRIVATE LIMITED	Cat B
40560	VINEET PLASTICS LIMITED	Cat B
40561	RATAN INDUSTRIES LIMITED	Cat B
40562	QUALITY INDIA PRIVATE LIMITED	Cat B
40563	INJECTOPLAST PRIVATE LIMITED	Cat B
40564	SRI SIDDHESHWAR ENGINEERS INDIA PRIVATE LIMITED	Cat B
40565	SHIVA POLYPLAST PRIVATE LIMITED	Cat B
40566	VACCU PLAST INDIA PRIVATE LIMITED	Cat B
40567	PRATAP SYNTHETICS LIMITED	Cat B
40568	PLASTOSENLIMITED	Cat B
40569	CHERRY POLYPACKLIMITED	Cat B
40570	BAJRANG POLYPLASTPRIVATE LIMITED	Cat B
40571	KAMDHENU POLYMERS PRIVATE LIMITED	Cat B
40572	EXCELLENT GRAVURE INDUSTRIES LIMITED	Cat B
40573	ABDOS LAMITUBES PRIVATE LIMITED	Cat B
40574	HUMA POWER AND TOWER PRIVATE LIMITED	Cat B
40575	VANDANA INDUSTRIES LIMITED	Cat B
40576	S B PACKAGINGS PRIVATE LIMITED	Cat B
40577	K S POLYSET LIMITED	Cat B
40578	AERO PLAST LIMITED	Cat B
40579	IMAGINATIVE FLEXIPACKS LIMITED	Cat B
40580	TEK ENTERPRISES PRIVATE LIMITED	Cat B
40581	SAMPAT POLYMERS PRIVATE LIMITED	Cat B
40582	KAANE PACKAGING PRIVATE LIMITED	Cat B
40583	AVIATECH ENTERPRISES PRIVATE LIMITED	Cat B
40584	KAPISH PRINT PACK PRIVATE LIMITED	Cat B
40585	NEUMANN COMPONENTS PRIVATE LIMITED	Cat B
40586	UNIVERSAL POLYCHEM INDIA PRIVATE LIMITED	Cat B
40587	AKS POLYMERS PRIVATE LIMITED	Cat B
40588	BHARDWAJ PACKAGING AND COMPONENTS PRIVATE LIMITED	Cat B
40589	A M VINYL PRIVATE LIMITED	Cat B
40590	VIKAS SPOOL PRIVATE LIMITED	Cat B
40591	BTR PACKAGING PRIVATE LIMITED	Cat B
40592	MANIK COSPACK PRIVATE LIMITED	Cat B
40593	SPI PLASTICS PRIVATE LIMITED	Cat B
40594	SUVI INTERNATIONAL PRIVATE LIMITED	Cat B
40595	SHREENATH POLYPLAST PRIVATE LIMITED	Cat B
40596	YESH LAMIPRINT PRIVATE LIMITED	Cat B
40597	CYKLOP INDIA PRIVATE LIMITED	Cat B
40598	UMIYA FLEXIFOAM PRIVATE LIMITED	Cat B
40599	SHREEJI PROPACK PRIVATE LIMITED	Cat B
40600	SUNPACK BARRIER FILMS PRIVATE LIMITED	Cat B
40601	KARAM MULTIPACK PRIVATE LIMITED	Cat B
40602	ADORN ENTERPRISES LIMITED	Cat B
40603	HARMONY LAMINATES PRIVATE LIMITED	Cat B
40604	SUDDHA LAMICOAT PRIVATE LIMITED	Cat B
40605	SHIVALIK CONTAINERS PRIVATE LIMITED	Cat B
40606	BHASKAR INTERNATIONALPRIVATE LIMITED	Cat B
40607	NSM POLYMERS PRIVATE LIMITED	Cat B
40608	NARENDRA FLEXIPACK COMPANY PRIVATE LIMITED	Cat B
40609	MULTI WEAVES PRIVATE LIMITED	Cat B
40610	DECCAN PACKAGING INDIA PRIVATE LIMITED	Cat B
40611	KAIRALI POLYPACK PRIVATE LIMITED	Cat B
40612	REGENT PLAST PRIVATE LIMITED	Cat B
40613	NILMAC PACKAGING INDUSTRIES LIMITED	Cat B
40614	ANUROOP PACKAGING LIMITED	Cat B
40615	KULODAY TECHNOPACK PRIVATE LIMITED	Cat B
40616	KULODAY PLASTOMERS PRIVATE LIMITED	Cat B
40617	MANORAMA ROPES INDIA PRIVATE LIMITED	Cat B
40618	PLATINUM POLYMERS PRIVATE LIMITED	Cat B
40619	SEVEN SISTERS PLASTICS PRIVATE LIMITED	Cat B
40620	NARMADA EXTRUSIONS LIMITED	Cat B
40621	SHRI NIWAS BOARD AND PAPER PRIVATE LIMITED	Cat B
40622	KATARIA PACKAGING PRIVATE LIMITED	Cat B
40623	THERMO PRODUCTS PRIVATE LIMITED	Cat B
40624	MUTHU SHRI CHAKRA PACKAGIING PRIVATE LIMITED	Cat B
40625	AGARWAL POLYSACKS LIMITED	Cat B
40626	HYDERABAD BOTTLING COLIMITED	Cat B
40627	PATWARI PLASTICS PRIVATE LIMITED	Cat B
40628	SUPER OLEFINS PRIVATE LIMITED	Cat B
40629	KARNI PACKAGING PRIVATE LIMITED	Cat B
40630	SYMBIO PLAST INDIA PRIVATE LIMITED	Cat B
40631	PREMIUM AQUA SERVICES PRIVATE LIMITED	Cat B
40632	SANTHANAM PACKAGINGS PRIVATE LIMITED	Cat B
40633	ARIYA HI TECH PIPE AND COMPONENT PRIVATE LIMITED	Cat B
40634	S  KUMAR MULTIPRODUCTS PRIVATE LIMITED	Cat B
40635	SATYA PACKAGING SOLUTIONS PRIVATE LIMITED	Cat B
40636	BENGAL PACKS PRIVATE LIMITED	Cat B
40637	SHARDA OIL INDUSTRIES PRIVATE LIMITED	Cat B
40638	ANUBHAV PLAST PRIVATE LIMITED	Cat B
40639	BHAWANI LAMINATORS PRIVATE LIMITED	Cat B
40640	VIDYA LAMINATORS PRIVATE LIMITED	Cat B
40641	ASHOKA POLY LAMINATORS LIMITED	Cat B
40642	LOLARK POLYTEX PRIVATE LIMITED	Cat B
40643	GULSHAN LAMEE PACK PRIVATE LIMITED	Cat B
40644	MITTAL POLYPACKSPRIVATE LIMITED	Cat B
40645	RAJ SHREE MERCANTILES  PLIMITED	Cat B
40646	UDAR ESTATES PRIVATE LIMITED	Cat B
40647	ASANSOL POLY FABS PRIVATE LIMITED	Cat B
40648	PLASTO ELTRONICS PRIVATE LIMITED	Cat B
40649	SHRI MAA POLYFABS LIMITED	Cat B
40650	SRI VENKATASRINIVASA POLYMERS PRIVATE LIMITED	Cat B
40651	VMI PLASTIC PRIVATE LIMITED	Cat B
40652	MODERN MOLD PLAST PRIVATE LIMITED	Cat B
40653	JAWA PLASTECH PRIVATE LIMITED	Cat B
40654	RAJ POLYBAGS PRIVATE LIMITED	Cat B
40655	SHAURYA POLYMERS PRIVATE LIMITED	Cat B
40656	MAHA POLYMERS INDIA PRIVATE LIMITED	Cat B
40657	PLASTO COLOUR PLUS PRIVATE LIMITED	Cat B
40658	KATARIA PLASTICS PRIVATE LIMITED	Cat B
40659	S R S SYNTEX LIMITED	Cat B
40660	FORTUNE POLYMAT PRIVATE LIMITED	Cat B
40661	PROMETRIK ENGINEERING LIMITED	Cat B
40662	SHIVALI IMPEX PRIVATE LIMITED	Cat B
40663	M S  PLASTOMOULDPRIVATE LIMITED	Cat B
40664	SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY PRIVATE LIMITED	Cat B
40665	HEMKUNT SPECIALITY CONES PRIVATE LIMITED	Cat B
40666	DHI INNOVATIONS PRIVATE LIMITED	Cat B
40667	ARJUN STRIPSANDPIPES LIMITED	Cat B
40668	M V S PLASTICS PRIVATE LIMITED	Cat B
40669	SHETRON METROPAK PRIVATE LIMITED	Cat B
40670	MARVEL THERMOSETS PRIVATE LIMITED	Cat B
40671	ROYAL FASTENERS (NE) PRIVATE LIMITED	Cat B
40672	SYNERGY FILMS PRIVATE LIMITED	Cat B
40673	SINDH POLYMERS PRIVATE LIMITED	Cat B
40674	GOODLUCK GLOBAL PRIVATE LIMITED	Cat B
40675	JUKEN UNIPRODUCTS PRIVATE LIMITED	Cat B
40676	SHEFIELD TECHNOPLAST PRIVATE LIMITED	Cat B
40677	KRISHI POLYMERS PRIVATE LIMITED	Cat B
40678	MUKAT TANKS AND VESSELS PRIVATE LIMITED	Cat B
40679	GLASSO PACK PRIVATE LIMITED	Cat B
40680	INTERCONTINENTAL POLYMER PRIVATE LIMITED	Cat B
40681	CLARIDGE MOULDED FIBRE LIMITED	Cat B
40682	VISHAL PLAST PACK PRIVATE LIMITED	Cat B
40683	SVP PACKING INDUSTRY PRIVATE LIMITED	Cat B
40684	SAVERA MOULDINGS PRIVATE LIMITED	Cat B
40685	SCHOLLE IPN INDIA PACKAGING PRIVATE LIMITED	Cat B
40686	GANPATI MOULDERS PRIVATE LIMITED	Cat B
40687	JAI PLASTECH PRIVATE LIMITED	Cat B
40688	TOPAZ PRODUCTS PRIVATE LIMITED	Cat B
40689	STL EXTRUSION PRIVATE LIMITED	Cat B
40690	KRITI AUTO AND ENGINEERING PLASTICS PRIVATE LIMITED	Cat B
40691	MOHAN FIBRE PRODUCTSLIMITED	Cat B
40692	FERYEZ POLYMERPRIVATE LIMITED	Cat B
40693	WALTER PACK AUTOMOTIVE PRODUCTS INDIA PRIVATE LIMITED	Cat B
40694	JAI POLYPAN PRIVATE LIMITED	Cat B
40695	SADGURU POLYMERS PRIVATE LIMITED	Cat B
40696	H S CONTAINERS PRIVATE LIMITED	Cat B
40697	SNY AUTOTECH PRIVATE LIMITED	Cat B
40698	SHREE UMA FOUNDRIESPRIVATE LIMITED	Cat B
40699	ABHISHEK POLYPLAST PRIVATE LIMITED	Cat B
40700	SOLOMAN INDUSTRIES LIMITED	Cat B
40701	NOBLE MOULDS PRIVATE LIMITED	Cat B
40702	ACRY MONOMERS INDIAPRIVATE LIMITED	Cat B
40703	SAMPARK INDUSTRIES LIMITED	Cat B
40704	GOEL DIE CAST LIMITED	Cat B
40705	FACKELMANN INDA KITCHENWARE PRIVATE LIMITED	Cat B
40706	SAINO POLYMERS PRIVATE LIMITED	Cat B
40707	MALAIKA APPLIANCES LIMITED	Cat B
40708	CENTURY MOULDINGS PRIVATE LIMITED	Cat B
40709	PRATEEK PET PRIVATE LIMITED	Cat B
40710	BHAVIKA PLAS TEK PRIVATE LIMITED	Cat B
40711	AGRAWAL POLY PLAST PRIVATE LIMITED	Cat B
40712	JAYA HUME PIPES PRIVATE LIMITED	Cat B
40713	ITS TECNODUE INDIA PRIVATE LIMITED	Cat B
40714	MONSOON POLYMERS PRIVATE LIMITED	Cat B
40715	BHUYAN ASSOCIATES PRIVATE LIMITED	Cat B
40716	PINTU UDYOG INDIA PRIVATE LIMITED	Cat B
40717	NATIONAL PLASTO MOULDING PRIVATE LIMITED	Cat B
40718	POWER CHEM PLAST LIMITED	Cat B
40719	R  S  POLYPLAST PRIVATE LIMITED	Cat B
40720	CELLO INTERNATIONAL PRIVATE LIMITED	Cat B
40721	PRINCE MULTIPLAST PRIVATE LIMITED	Cat B
40722	PRINCE CONTAINERS PRIVATE LIMITED	Cat B
40723	FERRO PLASTS LIMITED	Cat B
40724	PIONEER PLASTIC INDUSTRIES LIMITED	Cat B
40725	SANYA FIBRE PRIVATE LIMITED	Cat B
40726	M PLAST INDIALIMITED	Cat B
40727	A N POLYMERS PRIVATE LIMITED	Cat B
40728	KAY ESS POLYMERS LIMITED	Cat B
40729	JAGRITI PLASTICS LIMITED	Cat B
40730	SURYA POLYVIN LIMITED(TRFD PUNJAB TO DELHI)	Cat B
40731	VAKRANGEE PRESS LIMITED	Cat B
40732	DD ENTERPRISES PRIVATE LIMITED	Cat B
40733	JAI BAJRANG POLYACK PRIVATE LIMITED	Cat B
40734	MAHESH POLYMERS PRIVATE LIMITED	Cat B
40735	YAMUNA CABLE ACCESSORIES PRIVATE LIMITED	Cat B
40736	VENTURE POLYMERS PRIVATE LIMITED	Cat B
40737	SBL PLASTICS PRIVATE LIMITED	Cat B
40738	RAM LAL RAM CHANDRA INDIA LIMITED	Cat B
40739	SRI MANIRAM SYNTHETICS PRIVATE LIMITED	Cat B
40740	AAR AAR TECHNOPLAST PRIVATE LIMITED	Cat B
40741	MONICA ENTERPRISES PRIVATE LIMITED	Cat B
40742	MODI SENATOR INDIA PRIVATE LIMITED	Cat B
40743	MAC COATINGS PRIVATE LIMITED	Cat B
40744	MANDEEP CABLES PRIVATE LIMITED	Cat B
40745	CALICO POLYMERS PRIVATE LIMITED	Cat B
40746	ROCKWELL POLYMERS PRIVATE LIMITED	Cat B
40747	EKTA PRODUCTS PRIVATE LIMITED	Cat B
40748	ICON PLAST INDIA PRIVATE LIMITED	Cat B
40749	SUPERLINK POLYFEB LIMITED	Cat B
40750	NOVA PLASMOLD PRIVATE LIMITED	Cat B
40751	VICTOR PUSHIN CORDS PRIVATE LIMITED	Cat B
40752	NAVYUG POLYSTOCK CENTRE PRIVATE LIMITED	Cat B
40753	PARAMOUNT FOAMS PRIVATE LIMITED	Cat B
40754	KWALITY POLYTHREADS PRIVATE LIMITED	Cat B
40755	SHREE LAXMI POLYSTOCK PRIVATE LIMITED	Cat B
40756	HIMALAYA POLYTECH PRIVATE LIMITED	Cat B
40757	PRIME POLYMARTPRIVATE LIMITED	Cat B
40758	VIDYA POLYMER PRIVATE LIMITED	Cat B
40759	RIGEL POLY PRODUCTS PRIVATE LIMITED	Cat B
40760	BDC DISTRIBUTION PRIVATE LIMITED	Cat B
40761	SEQUOIA SAFETY PRODUCTS PRIVATE LIMITED	Cat B
40762	SHREE TNB POLYMERS LIMITED	Cat B
40763	GMI ZARHAK MOULDERS PRIVATE LIMITED	Cat B
40764	DUTRON PLASTICS LIMITED	Cat B
40765	RUPAREL PLASTICSPRIVATE LIMITED	Cat B
40766	INDIAN INDUSTRIAL PLASTICS AND PETROCHEMS PRIVATE LIMITED	Cat B
40767	GARRISON POLYSACKS PRIVATE LIMITED	Cat B
40768	AIMS OXYGEN PRIVATE LIMITED	Cat B
40769	RAVIRAJ PLASTICSPRIVATE LIMITED	Cat B
40770	PRADIP POLYFILS PRIVATE LIMITED	Cat B
40771	TERRATECH CHEMICALS INDIA PRIVATE LIMITED	Cat B
40772	MOKSHA THERMOPLASTICSPRIVATE LIMITED	Cat B
40773	JAI ELASTICS PRIVATE LIMITED	Cat B
40774	ACCURA POLYTECHPRIVATE LIMITED	Cat B
40775	SHIVAM SCRAP RECYLING PRIVATE LIMITED	Cat B
40776	KELVIN PLASTICPRIVATE LIMITED	Cat B
40777	RAINBOW PLASTICS INDIA LIMITED	Cat B
40778	MANISH PACKAGING PRIVATE LIMITED	Cat B
40779	ROHRA PLANT AND PACKAGING PRIVATE LIMITED	Cat B
40780	PARIKH PACKAGING PRIVATE LIMITED	Cat B
40781	KAVERI METALLISING AND COATING INDUSTRIES PRIVATE LIMITED	Cat B
40782	EVERPLUS PLASTICS PRIVATE LIMITED	Cat B
40783	PRUTHVI POLYPACK PRIVATE LIMITED	Cat B
40784	STERLING LAM LIMITED	Cat B
40785	SEAL FOR LIFE INDIA PRIVATE LIMITED	Cat B
40786	ONETAPE INDIA PRIVATE LIMITED	Cat B
40787	AEROCHEM PIPING PRIVATE LIMITED	Cat B
40788	LABH FLEXIPACK PRIVATE LIMITED	Cat B
40789	LIBRA INTERNATIONALLIMITED	Cat B
40790	HIMALYAN PLASTICS LIMITED	Cat B
40791	PLATO INDUSTRIES LIMITED	Cat B
40792	KULJA INDUSTRIES LIMITED	Cat B
40793	POLYGLASS ACRYLIC MFG COMPANY PRIVATE LIMITED	Cat B
40794	VINDHYA PIPES AND PLASTICSLIMITED	Cat B
40795	GEETA ENTERPRISES PRIVATE LIMITED	Cat B
40796	BHIWANI FIBRESLIMITED	Cat B
40797	SHREE GANESH POLY PLAST PRIVATE LIMITED	Cat B
40798	K  S  PIPE FITTINGS PRIVATE LIMITED	Cat B
40799	JAMSHEDPUR POLY PUF PRIVATE LIMITED	Cat B
40800	MANUCHO MACHINES PRIVATE LIMITED	Cat B
40801	DIAMOND PIPES AND TUBES PRIVATE LIMITED	Cat B
40802	GURUDEV PLASTICS PRIVATE LIMITED	Cat B
40803	KAMSRI PRINTING AND PACKAGING PRIVATE LIMITED	Cat B
40804	KANORIA MOULDERS PRIVATE LIMITED	Cat B
40805	GROWELL ENTERPRISES PRIVATE LIMITED	Cat B
40806	AVON PLASTIC INDUSTRIES PRIVATE LIMITED	Cat B
40807	KRISHNA POLYMACH PRIVATE LIMITED	Cat B
40808	TRANSPAC ASIA PRIVATE LIMITED	Cat B
40809	SAARC TOOL TECH PRIVATE LIMITED	Cat B
40810	PRASHANTHI POLYMERS INDIA PRIVATE LIMITED	Cat B
40811	SILVERSTAR PLASTICSLIMITED	Cat B
40812	SOLVE PLASTIC PRODUCTSPRIVATE LIMITED	Cat B
40813	VXL POLYTEC PRIVATE LIMITED	Cat B
40814	MANGALY INDUSTRIES PRIVATE LIMITED	Cat B
40815	RESINS AND PLASTICS LIMITED	Cat B
40816	SHREE SIDHESHWAR PLASTIC INDUSTRIES PRIVATE LIMITED	Cat B
40817	RISING STAR PLASTICSPRIVATE LIMITED	Cat B
40818	MULTIFILMS PLASTICS PRIVATE LIMITED	Cat B
40819	SAPANA POLYWEAVE PRIVATE LIMITED	Cat B
40820	HITESH PLASTICS PRIVATE LIMITED	Cat B
40821	ARMTEX RUBBER PRIVATE LIMITED	Cat B
40822	NAGPUR POLYFILMS PRIVATE LIMITED	Cat B
40823	JALARAM FLEXO LAMINATES PRIVATE LIMITED	Cat B
40824	HAR HAL PLASTIC ENGINEERING PRIVATE LIMITED	Cat B
40825	TEX POLY INDIA LIMITED	Cat B
40826	WARANA INDUSTRIES LIMITED	Cat B
40827	ALCHEMY POLYMERSPRIVATE LIMITED	Cat B
40828	AARTI CABLE AND COMPOUNDS PRIVATE LIMITED	Cat B
40829	ASMACO INDUSTRIES LIMITED	Cat B
40830	SHAKTI SUPERPLAST LIMITED	Cat B
40831	INDORE COMPOSITE PLIMITED	Cat B
40832	MECHEMCO RESINS PRIVATE LIMITED	Cat B
40833	POLOLIGHT INDUSTRIES LIMITED	Cat B
40834	THRIARR POLYMERS PRIVATE LIMITED	Cat B
40835	OVERSEAS POLYMERS PRIVATE LIMITED	Cat B
40836	NOVA FLEXIPACK PRIVATE LIMITED	Cat B
40837	FIVESTAR INDUSTRIES PRIVATE LIMITED	Cat B
40838	EXPRESS POLYPLAST PRIVATE LIMITED	Cat B
