S NO.	COMPANY NAME	COMPANY CATEGORY
5650	GAUGES BOURDON (INDIA) PVT LTD	CAT C
5651	GAURAV EARTH MOVING EQUIPMENTS PRIVATE LIMITED	CAT C
5652	gaurav international	CAT C
5653	GAURI SAREES PRIVATE LIMITED	CAT C
5654	GAURSONS HI-TECH INFRASTRUCTURE PRIVATE LIMITED	CAT C
5655	GAURSONS INDIA LIMITED	CAT C
5656	GAURSONS INDIA PRIVATE LIMITED	CAT C
5657	GAURSONS REALTY PRIVATE LIMITED	CAT C
5658	GAUTAM SOLAR PRIVATE LIMITED	CAT C
5659	GAVS TECHNOLOGIES PRIVATE LIMITED	CAT C
5660	GAYATRI BIOORGANICS LIMITED	CAT C
5661	GAYATRI HOSPITALITY AND REALCON LIMITED	CAT C
5662	GAYTES INFORMATION SYSTEMS PRIVATE LIMITED	CAT C
5663	GAZTECH ENGINEERING PRIVATE LIMITED	CAT C
5664	GB FOODS INDIA TRADING PRIVATE LIMITED	CAT C
5665	GBG SERVICES (INDIA) PRIVATE LIMITED	CAT C
5666	GBS INDIA PRIVATE LIMITED	CAT C
5667	GBS SECURITY SERVICES PRIVATE LIMITED	CAT C
5668	Gc web ventures private limited	CAT C
5669	GCAS QUALITY CERTIFICATIONS PRIVATE LIMITED	CAT C
5670	GCE INDIA PVT LTD	CAT C
5671	GCJ SHARE BROKERS LIMITED	CAT C
5672	GCL PRIVATE LIMITED	CAT C
5673	GCP APPLIED TECHNOLOGIES INDIA PRIVATELIMITED	CAT C
5674	GCS MANAGEMENT SOLUTIONS INDIA PRIVATE LIMITED	CAT C
5675	GD RESEARCH CENTER PRIVATE LIMITED	CAT C
5676	GDA TECHNOLOGIES LIMITED	CAT C
5677	GDC DIMENSION DATA PRIVATE LIMITED	CAT C
5678	GDF Suez Energy India Pvt Ltd	CAT C
5679	GDPK RETURNABLE SOLUTIONS INDIA PRIVATE LIMITED	CAT C
5680	GE DIESEL LOCOMOTIVE PRIVATE LIMITED	CAT C
5681	GE DRILLING ENGINEERING SERVICES OF INDIA PRIVATE LIMITED	CAT C
5682	GE GODAVARI ENGINEERING LIMITED	CAT C
5683	GE INTELLIGENT PLATFORMS PRIVATE LIMITED	CAT C
5684	GE POWER ELECTRONICS (INDIA) PRIVATE LIMITED	CAT C
5685	GE POWER SERVICES (INDIA) PRIVATE LIMITED	CAT C
5686	GEA PHARMA SYSTEMS (INDIA) PRIVATE LIMITED	CAT C
5687	GEA REFRIGERATION INDIA PRIVATE LIMITED	CAT C
5688	GEA WESTFALIA SEPARATOR INDIA PRIVATE LIMITED	CAT C
5689	GEBBS TECHNOLOGIES LIMITED	CAT C
5690	GEBERIT PLUMBING TECHNOLOGY INDIA PRIVATE LIMITED	CAT C
5691	GEE AAR POWER STEEL INDIA PRIVATE LIMITED	CAT C
5692	GEECEE VENTURES LIMITED	CAT C
5693	GEECO ENERCON PVT LIMITED	CAT C
5694	GEEKAY FACILITY MANAGEMENT PRIVATE LIMITED	CAT C
5695	GEEKEN SEATING COLLECTION PRIVATE LIMITED	CAT C
5696	GEEKOM LOGISTECH PRIVATE LIMITED	CAT C
5697	GEEP INDUSTRIES INDIA PRIVATE LIMITED	CAT C
5698	GEEPEE SHIPPING AGENCIES PRIVATE LIMITED	CAT C
5699	GEETEE CARRIERS PRIVATE LIMITED	CAT C
5700	GEF ADVISORS INDIA PRIVATE LIMITED	CAT C
5701	GEHANA GOLD PALACE PRIVATE LIMITED	CAT C
5702	GEHRING TECHNOLOGIES INDIA PRIVATE LIMITED	CAT C
5703	GEINE TECHNOLOGIES INDIA PVT LTD	CAT C
5704	GEISTLICH PHARMA INDIA PRIVATE LIMITED	CAT C
5705	GEM BATTERIES PRIVATE LIMITED	CAT C
5706	Gem edible oils private limited	CAT C
5707	GEM ENGINEERING INDUSTRIES INDIA PRIVATE LIMITED	CAT C
5708	GEM MOTORS ( INDIA) PRIVATE LIMITED	CAT C
5709	GEM PAINTS PRIVATE LIMITED	CAT C
5710	GEM SOFTWARE SOLUTIONS LIMITED	CAT C
5711	GEM SUGARS LIMITED	CAT C
5712	GEMALTO DIGITAL SECURITY PRIVATE LIMITED	CAT C
5713	GEMBRILL TECHNOLOGIES INDIA PRIVATE LIMITED	CAT C
5714	GEMINI CONSULTING & SERVICES INDIA PRIVATE LIMITED	CAT C
5715	GEMINI DYEING AND PRINTING MILLS LIMITED	CAT C
5716	GEMOLOGICAL SCIENCE INTERNATIONAL PRIVATE LIMITED	CAT C
5717	GEMPULSE INFOTECH PVT.LTD	CAT C
5718	Gemtree natural produce private limited	CAT C
5719	GENAXY SCIENTIFIC PRIVATE LIMITED	CAT C
5720	GENBAND TELECOMMUNICATIONS PRIVATE LIMITED	CAT C
5721	GENCOR PACIFIC AUTO ENGINEERING PRIVATE LIMITED	CAT C
5722	GENCOVAL STRATEGIC SERVICES PRIVATE LIMITED	CAT C
5723	GENEOMBIO TECHNOLOGIES PRIVATE LIMITED	CAT C
5724	GENERAL ATLANTIC PRIVATE LIMITED	CAT C
5725	GENERAL DATUM PRODUCT DESIGN PRIVATE LIMITED	CAT C
5726	GENERAL DYNAMICS SATCOM TECHNOLOGIES ASIA PRIVATE LIMITED	CAT C
5727	GENERAL ELECTRIC INTERNATIONAL OPERATIONS COMPANY INC.	CAT C
5728	GENERAL IMPORT COMPANY INDIA PRIVATE LIMITED	CAT C
5729	GENERAL INDUSTRIAL CONTROLS PVT LTD	CAT C
5730	GENERAL METALLISERS PRIVATE LIMITED	CAT C
5731	GENERAL MOTORS INDIA PVT LTD	CAT C
5732	GENERAL OPTICS (ASIA) LTD	CAT C
5733	Generation nxt compmart private limited	CAT C
5734	GENERIC SOLUTIONS INDIA PRIVATE LIMITED	CAT C
5735	GENERIX LIFESCIENCES PRIVATE LIMITED	CAT C
5736	Genesis advertising pvt ltd	CAT C
5737	GENESIS IT INNOVATIONS LIMITED	CAT C
5738	GENESIS LEARNING INITIATIVES PRIVATE LIMITED	CAT C
5739	GENESIS POWERONICS INDIA PRIVATE LIMITED	CAT C
5740	GENESYS TELECOM LABS INDIA PRIVATE LIMITED	CAT C
5741	GENIE INFOTECH PRIVATE LIMITED	CAT C
5742	GENIIES IT & SERVICES PRIVATE LIMITED	CAT C
5743	GENISYS INFORMATION SYSTEMS (INDIA) PRIVATE LIMITED	CAT C
5744	GENLITE ENGINEERING PRIVATE LIMITED	CAT C
5745	GENO PHARMACEUTICALS PRIVATE LIMITED	CAT C
5746	GENOVO DEVELOPMENT SERVICES LIMITED	CAT C
5747	GENPACT ENTERPRISE RISK CONSULTING LLP	CAT C
5748	GENPACT SERVICES LLC	CAT C
5749	GENSLER DESIGN INDIA PRIVATE LIMITED	CAT C
5750	GENSOURCE PHARMA SOLUTIONS PRIVATE LIMITED	CAT C
5751	GENUS APPARELS LIMITED	CAT C
5752	GENUS INNOVATION LIMITED	CAT C
5753	GENWI TECHNOLOGY INDIA PRIVATE LIMITED	CAT C
5754	GENWORKS HEALTH PVT LTD	CAT C
5755	GENWORTH FINANCIAL INDIA PRIVATE LIMITED	CAT C
5756	GENX ENTERTAINMENT LIMITED	CAT C
5757	GENX PHARMA LIMITED	CAT C
5758	GENZEON TECHNOLOGY SOLUTIONS PVT LTD	CAT C
5759	GENZYME INDIA PRIVATE LIMITED	CAT C
5760	GEOAMPS INDIA PRIVATE LIMITED	CAT C
5761	GEO-CHEM LABORATORIES PRIVATE LIMITED	CAT C
5762	GEODATA INDIA PRIVATE LIMITED	CAT C
5763	GEOEDGE TECHNOLOGIES PRIVATE LIMITED	CAT C
5764	GEOFIN COMTRADE LIMITED	CAT C
5765	GEOFINY TECHNOLOGIES PRIVATE LIMITED	CAT C
5766	GEOFLUID PROCESSORS PRIVATE LIMITED	CAT C
5767	GEOJIT FINANCIAL SERVICES LIMITED	CAT C
5768	GEOMYSORE SERVICES INDIA PVT LTD	CAT C
5769	GEOPRENEUR CORP PRIVATE LIMITED	CAT C
5770	GEORG FISCHER PIPING SYSTEMS PRIVATE LIMITED	CAT C
5771	GEORGE INSTITUTE FOR GLOBAL HEALTH	CAT C
5772	GEORGE P JOHNSON EVENT MARKETING PRIVATE LIMITED	CAT C
5773	GEOSHINE GEMS INDIA PRIVATE LIMITED	CAT C
5774	GEOSMART ENGINEERING PRIVATE LIMITED	CAT C
5775	GEOSPATIAL MEDIA AND COMMUNICATIONS PRIVATE LIMITED	CAT C
5776	GEOTRACKERS MOBILE RESOURCE MANAGEMENT PRIVATE LIMITED	CAT C
5777	GEPL CAPITAL PRIVATE LIMITED	CAT C
5778	GEPL COMMODITIES PRIVATE LIMITED	CAT C
5779	GERDAU STEEL INDIA LIMITED	CAT C
5780	GERSON LEHRMAN GROUP INDIA PRIVATE LIMITED	CAT C
5781	GESCO DEVELOPERS PRIVATE LIMITED.	CAT C
5782	GESTAMP AUTOMOTIVE CHENNAI PRIVATE LIMITED	CAT C
5783	GESTAMP AUTOMOTIVE INDIA PRIVATE LIMITED	CAT C
5784	GET AHEAD EDUCATION LIMITED	CAT C
5785	GETIT INFOMEDIARY PRIVATE LIMITED	CAT C
5786	GETRAG TRANSMISSIONS INDIA PRIVATE LIMITED	CAT C
5787	GETRONICS SOLUTIONS INDIA PRIVATE LIMITED	CAT C
5788	GEXCON INDIA PRIVATE LIMITED	CAT C
5789	GEZE INDIA PRIVATE LIMITED	CAT C
5790	GFI INFORMATIQUE INDIA PRIVATE LIMITED	CAT C
5791	GFK MODE PRIVATE LIMITED	CAT C
5792	GG CABLES AND WIRES INDIA PRIVATE LIMITED	CAT C
5793	GH INDIA AUTO PARTS PRIVATE LIMITED	CAT C
5794	GH INDUCTION INDIA PRIVATE LIMITED	CAT C
5795	GHAFARI PUROHIT ARCHITECTS AND ENGINEERS PVT LTD	CAT C
5796	GHAI CONSTRUCTION LIMITED	CAT C
5797	Ghanta foods private limited	CAT C
5798	GHATGE PATIL TRANSPORTS PRIVATE LIMITED	CAT C
5799	GHF ROAD CONTRACT WORKS PRIVATE LIMITED	CAT C
5800	GHIYA EXTRUSIONS PRIVATE LIMITED	CAT C
5801	GHV HOTEL (INDIA) PRIVATE LIMITED	CAT C
5802	GI INFOTECH LIMITED	CAT C
5803	GI POWER CORPORATION LIMITED	CAT C
5804	Gi retail private limited	CAT C
5805	GI STAFFING SERVICES PRIVATE LIMITED	CAT C
5806	GIC INSUFLEX CONDUCTORS PRIVATE LIMITED	CAT C
5807	GIEOM BUSINESS SOLUTIONS PRIVATE LIMITED	CAT C
5808	GIESECKE AND DEVRIENT MS INDIA PRIVATE LIMITED	CAT C
5809	GIFT SEZ LIMITED	CAT C
5810	GIGABYTE TECHNOLOGY (INDIA) PRIVATE LIMITED	CAT C
5811	GIIR COMMUNICATIONS INDIA PRIVATE LIMITED	CAT C
5812	GILAT SATELLITE NETWORKS INDIA PRIVATE LIMITED	CAT C
5813	GILBARCO VEEDER ROOT INDIA PRIVATE LIMITED	CAT C
5814	Gill and company Private Limited	CAT C
5815	GILLETTE DIVERSIFIED OPERATIONS PRIVATE LIMITED	CAT C
5816	GILPIN TOURS AND TRAVEL MANAGEMENT INDIA PRIVATE LIMITED	CAT C
5817	Gindre India Components Private Limited	CAT C
5818	GINI & JONY LIMITED	CAT C
5819	GINNI FILAMENTS LIMITED.	CAT C
5820	GINNI SYSTEMS LIMITED	CAT C
5821	Ginni tea industries limited	CAT C
5822	GINZA INDUSTRIES LTD	CAT C
5823	GIOVANNI FOOD COMPANY PRIVATE LIMITED	CAT C
5824	GIRDHAR NATURAL RESOURCES PRIVATE LIMITED	CAT C
5825	GIRIDHAR TECHFAB PRIVATE LIMITED	CAT C
5826	GIRIKAND LOGISTICS PRIVATE LIMITED	CAT C
5827	GIRIRAJ MILK PRODUCTS PRIVATE LIMITED	CAT C
5828	GIRMITI SOFTWARE PRIVATE LIMITED	CAT C
5829	GIRNAR NEWTEL SOLUTIONS PVT LTD	CAT C
5830	GIRNARSOFT AUTOMOBILES PRIVATE LIMITED	CAT C
5831	GISLEN SOFTWARE PRIVATE LIMITED	CAT C
5832	GITA POWER & INFRASTRUCTURE PRIVATELIMITED	CAT C
5833	GITS FOOD PRODUCTS PVT LTD.	CAT C
5834	GIVO RETAIL PRIVATE LIMITED	CAT C
5835	GIZA MARKETING PRIVATE LIMITED	CAT C
5836	GK HR CONSULTING INDIA PRIVATE LIMITED	CAT C
5837	GKB HI TECH LENSES PRIVATE LIMITED	CAT C
5838	GKB OPTOLAB PRIVATE LIMITED	CAT C
5839	GKD INDIA LIMITED	CAT C
5840	GL and V india Private Ltd	CAT C
5841	GL1 INNOMOLD INDIA PRIVATE LIMITED	CAT C
5842	GLADE INDIA PRIVATE LIMITED	CAT C
5843	GLAM INDIA PRIVATE LIMITED	CAT C
5844	GLANCE FINANCE LIMITED	CAT C
5845	GLASS WALL SYSTEMS (INDIA) PRIVATE LIMITED	CAT C
5846	GLASSBEAM SOFTWARE INDIA PRIVATE LIMITED	CAT C
5847	GLATT SYSTEMS PRIVATE LIMITED	CAT C
5848	GLAZE GARMENTS (INDIA) LIMITED	CAT C
5849	Gleason works (india) private limited	CAT C
5850	Gleeds Hooloomann Consulting India Pvt Ltd	CAT C
5851	Glide chem private limited	CAT C
5852	GLINT COSMETICS PRIVATE LIMITED	CAT C
5853	GLISTEN GOLD COLLECTIONS PRIVATE LIMITED	CAT C
5854	GLITCH MEDIA PRIVATE LIMITED	CAT C
5855	GLITTERBUG TECHNOLOGIES PRIVATE LIMITED	CAT C
5856	GLOBAL AC SYSTEM JSR PRIVATE LIMITED	CAT C
5857	GLOBAL ALUMINIUM PRIVATE LIMITED	CAT C
5858	GLOBAL ANALYTICS INDIA PRIVATE LIMITED	CAT C
5859	GLOBAL AVIANAUTICS LIMITED	CAT C
5860	GLOBAL AVIATION SERVICES PRIVATE LIMITED	CAT C
5861	GLOBAL CARGO SERVICES PRIVATE LIMITED	CAT C
5862	GLOBAL COMPOSITES AND STRUCTURALS LIMITED	CAT C
5863	GLOBAL CREDIT CAPITAL LIMITED	CAT C
5864	GLOBAL DATAMART SYSTEMS INDIA PRIVATE LIMITED	CAT C
5865	GLOBAL ECOCARB PRIVATE LIMITED	CAT C
5866	GLOBAL ELECTRONIC COMMERCE SERVICES LIMITED	CAT C
5867	GLOBAL ENERGY TECHNOLOGIES PRIVATE LIMITED	CAT C
5868	GLOBAL ENGINEERS LIMITED	CAT C
5869	GLOBAL FAIRS MEDIA PRIVATE LIMITED	CAT C
5870	GLOBAL FASHIONS INTERNATIONAL PRIVATE LIMITED	CAT C
5871	GLOBAL GALLARIE AGENCIES PRIVATE LIMITED	CAT C
5872	GLOBAL GALLARIE MOTORS PRIVATE LIMITED	CAT C
5873	GLOBAL GOURMET PRIVATE LIMITED	CAT C
5874	Global Green Company Limited	CAT C
5875	GLOBAL HEALTHCARE BILLING PARTNERS PRIVATE LIMITED	CAT C
5876	GLOBAL HEAT TRANSFER DESIGNTECH PRIVATE LIMITED	CAT C
5877	GLOBAL HOSPITALS PRIVATE LIMITED	CAT C
5878	GLOBAL HYDRAULICS PRIVATE LIMITED	CAT C
5879	GLOBAL IEEE INSTITUTE FOR ENGINEERS	CAT C
5880	GLOBAL INFO SOLUTIONS PRIVATE LIMITED	CAT C
5881	GLOBAL INFONET INC	CAT C
5882	GLOBAL INFORMATION SERVICES PRIVATE LIMITED	CAT C
5883	GLOBAL INSURANCE BROKERS PRIVATE LIMITED	CAT C
5884	Global International Imex Pvt Ltd	CAT C
5885	GLOBAL IP SERVICES PRIVATE LIMITED	CAT C
5886	GLOBAL IT NETWORK LIMITED	CAT C
5887	GLOBAL MEDIKIT LIMITED	CAT C
5888	GLOBAL OFFSHORE SERVICES LIMITED	CAT C
5889	GLOBAL PAYMENTS ASIA-PACIFIC INDIA PRIVATE LIMITED	CAT C
5890	GLOBAL SHIKSHA INDIA PRIVATE LIMITED	CAT C
5891	GLOBAL TECH (INDIA) PRIVATE LIMITED	CAT C
5892	GLOBAL TOWERS LIMITED	CAT C
5893	GLOBAL TRANSPORTATION SERVICES PRIVATE LIMITED	CAT C
5894	GLOBAL TRAVELTECH PRIVATE LIMITED	CAT C
5895	GLOBAL TRENDZ PRIVATE LIMITED	CAT C
5896	GLOBAL TVS BUS BODY BUILDERS LIMITED	CAT C
5897	GLOBAL VANTEDGE PRIVATE LIMITED	CAT C
5898	GLOBAL VECTRA HELICORP LIMITED	CAT C
5899	GLOBAL WASTE MANAGEMENT CELL PRIVATE LIMITED	CAT C
5900	global wool alliance pvt ltd	CAT C
5901	GLOBALFOUNDRIES Engineering Private Limited	CAT C
5902	GLOBALLOGIC INDIA LIMITED	CAT C
5903	GLOBALLOGIC TECHNOLOGIES LIMITED	CAT C
5904	Globalmantra innovations Pvt Ltd	CAT C
5905	GLOBALS ITES PRIVATE LIMITED	CAT C
5906	GLOBALSTEP SERVICES PRIVATE LIMITED	CAT C
5907	GLOBALSTROY ENGINEERING INDIA PRIVATE LIMITED	CAT C
5908	GLOBANT INDIA PRIVATE LIMITED	CAT C
5909	GLOBARENA TECHNOLOGIES PRIVATE LIMITED	CAT C
5910	GLOBE CAPACITORS LTD	CAT C
5911	GLOBE COMMODITIES LIMITED	CAT C
5912	GLOBE CV PRIVATE LIMITED	CAT C
5913	GLOBE EXPRESS SERVICES PRIVATE LIMITED	CAT C
5914	GLOBE FINCAP LIMITED.	CAT C
5915	GLOBE FOREX & TRAVELS LTD	CAT C
5916	GLOBE FORWARDING AGENCIES PRIVATE LIMITED	CAT C
5917	GLOBE PRECISION INDUSTRIES PVT LTD	CAT C
5918	GLOBE PUBLICATION PRIVATE LIMITED	CAT C
5919	GLOBE TEXTILES INDIA LIMITED	CAT C
5920	GLOBEEXPRESS FREIGHT SYSTEMS PRIVATE LIMITED	CAT C
5921	GLOBETOUCH TECHNOLOGIES PRIVATE LIMITED	CAT C
5922	GLOBSYN TECHNOLOGIES LIMITED	CAT C
5923	GLOBUS MEDICAL INDIA PRIVATE LIMITED	CAT C
5924	GLOBUS MOTORS PRIVATE LIMITED	CAT C
5925	GLOBUS SPIRITS (JHARKHAND) LIMITED	CAT C
5926	Globus stores private limited	CAT C
5927	GLOMANTRA ESERVICES PRIVATE LIMITED	CAT C
5928	GLORISHINE IMPEX PRIVATE LIMITED	CAT C
5929	GLORY GLOBAL SOLUTIONS (SOUTH ASIA) PVT LTD	CAT C
5930	GLOSEL INDIA IMPEX PRIVATE LIMITED	CAT C
5931	GLOSTER CABLES LIMITED	CAT C
5932	GLOSTREAM TECHNOLOGIES PRIVATE LIMITED	CAT C
5933	GLOTECH MOLD INDIA PRIVATE LIMITED	CAT C
5934	GLOW NETWORKS PRIVATE LIMITED	CAT C
5935	GLOW PHARMA PRIVATE LIMITED	CAT C
5936	GLUED ENTERTAINMENT PVT LTD	CAT C
5937	GM CORPORATE CONSULTANTS INDIA LIMITED	CAT C
5938	GMAB SERVICES PRIVATE LIMITED	CAT C
5939	GMAN TECH LABS PRIVATE LIMITED	CAT C
5940	GMD ENGINEERING CONSULTANTS PRIVATE LIMITED	CAT C
5941	Gmi zarhak moulders private limited	CAT C
5942	GML INDIA FASHION PRIVATE LIMITED	CAT C
5943	GMP EQUIPMENTS PRIVATE LIMITED	CAT C
5944	GMR AERO TECHNIC LIMITED	CAT C
5945	GMR AIRPORTS LIMITED	CAT C
5946	gmr aviation private ltd	CAT C
5947	GMR CORPORATE AFFAIRS PRIVATE LIMITED	CAT C
5948	GMR CORPORATE CENTER LIMITED	CAT C
5949	GMR ENERGY LIMITED	CAT C
5950	GMR ENERGY TRADING LTD	CAT C
5951	GMR HIGHWAYS LTD	CAT C
5952	GMR HYDERABAD VIJAYAWADA EXPRESSWAYS PRIVATE LIMITED	CAT C
5953	GMR KRISHNAGIRI SEZ LIMITED	CAT C
5954	GMR Warora Energy Limited	CAT C
5955	GMS SUPPLY CHAIN INDIA PRIVATE LIMITED	CAT C
5956	GMT ENGINEERS PRIVATE LIMITED	CAT C
5957	GMT INDUSTRIES LIMITED	CAT C
5958	GMW PRIVATE LIMITED	CAT C
5959	GN HEARING INDIA PRIVATE LIMITED	CAT C
5960	GN LAND DEVELOPERS LIMITED	CAT C
5961	GNA GEARS LIMITED	CAT C
5962	GNB TECHNOLOGIES (INDIA) PRIVATE LIMITED	CAT C
5963	GNE EXPORTS PVT LTD	CAT C
5964	GNET TRADELINKS PRIVATE LIMITED	CAT C
5965	GNG STOCK HOLDINGS PRIVATE LIMITED	CAT C
5966	GNRL OIL AND GAS LIMITED	CAT C
5967	GNUTTI CARLO INDIA PRIVATE LIMITED	CAT C
5968	GO IP GLOBAL SERVICES PRIVATE LIMITED	CAT C
5969	GOA CARBON LIMITED	CAT C
5970	GOA COASTAL RESORTS AND RECREATION PRIVATE LIMITED	CAT C
5971	GOA GLASS FIBRE LIMITED	CAT C
5972	GOA GOLF CLUB PRIVATE LIMITED	CAT C
5973	GOA SPONGE AND POWER LIMITED	CAT C
5974	GOAHEAD SOFTWARE INDIA PRIVATE LIMITED	CAT C
5975	HARMONY MOTORS PRIVATE LIMITED	CAT C
5976	HARMONY PLY-LAM LIMITED	CAT C
5977	HARPERCOLLINS PUBLISHERS INDIA PRIVATE LIMITED	CAT C
5978	HARRO HOEFLIGER PACKAGING SYSTEMS PRIVATE LIMITED	CAT C
5979	HARRY CONSULTANCY SERVICES PRIVATE LIMITED	CAT C
5980	HARRYS INDIA PRIVATE LIMITED	CAT C
5981	HARSHA ABAKUS SOLAR PRIVATE LIMITED	CAT C
5982	HARSHA AUTOMOBILES PRIVATE LIMITED	CAT C
5983	HARSHADRAY PRIVATE LIMITED	CAT C
5984	Harshal control systems private limited	CAT C
5985	HARSHNI TEXTILES LIMITED	CAT C
5986	HARSORIA HEALTHCARE PRIVATE LIMITED	CAT C
5987	HARTEK POWER PRIVATE LIMITED	CAT C
5988	HARTING (INDIA) PRIVATE LIMITED	CAT C
5989	HARTRON COMMUNICATIONS LIMITED	CAT C
5990	HARVEY LABORATORIES PRIVATE LIMITED	CAT C
5991	HARVIN SCIENTIFIC OPTICS PRIVATE LIMITED	CAT C
5992	HARYANA MILK FOODS LIMITED	CAT C
5993	HASHEDIN TECHNOLOGIES PRIVATE LIMITED	CAT C
5994	HASHROOT TECHNOLOGIES PRIVATE LIMITED	CAT C
5995	Hashworks IT Services Pvt Ltd	CAT C
5996	HASKONINGDHV CONSULTING PRIVATE LIMITED	CAT C
5997	HASKONINGDHV INDIA PVT LTD	CAT C
5998	HASTI INDIA LTD.	CAT C
5999	HATCH ASSOCIATES INDIA PRIVATE LIMITED	CAT C
6000	HATCHERY SOFTWARE PVT LTD	CAT C
6001	HATHWAY INVESTMENTS PRIVATE LIMITED	CAT C
6002	HATIO INNOVATIONS PRIVATE LIMITED	CAT C
6003	HAVAS MEDIA INDIA PRIVATE LIMITED	CAT C
6004	HAVAS WORLDWIDE DIGITAL MATRIX PRIVATE LIMITED	CAT C
6005	HAVAS WORLDWIDE INDIA PRIVATE LIMITED	CAT C
6006	HAVELI RESTAURANT AND RESORTS LTD	CAT C
6007	HAVEMORE REALTY PRIVATE LIMITED	CAT C
6008	HAVEUS SOLUTIONS PRIVATE LIMITED	CAT C
6009	HAWE HYDRAULICS PRIVATE LIMITED	CAT C
6010	HAWKINS COOKERS LIMITED	CAT C
6011	HAWKS EYE SECURITY SERVICES PRIVATE LIMITED	CAT C
6012	HAWKS INTERNATIONAL SECURITY SERVICES PRIVATE LIMITED	CAT C
6013	HAWORTH INDIA PVT LTD	CAT C
6014	HAY CONSULTANTS INDIA PRIVATE LIMITED	CAT C
6015	HAYAGREEVA CONSULTING PRIVATE LIMITED	CAT C
6016	HAYAT COMMUNICATIONS PRIVATE LIMITED	CAT C
6017	HAYMARKET MEDIA (INDIA) PVT. LTD	CAT C
6018	HAYS BUSINESS SOLUTIONS PRIVATE LIMITED	CAT C
6019	HAYS SPECIALIST RECRUITMENT PRIVATE LIMITED	CAT C
6020	HAYSTACK MARKETING SERVICES PRIVATE LIMITED	CAT C
6021	HAZELO LAB PRIVATE LIMITED	CAT C
6022	HAZEMAG INDIA PRIVATE LIMITED	CAT C
6023	HB ESTATE DEVELOPERS LIMITED	CAT C
6024	HBA INTERNATIONAL (INDIA) PRIVATE LIMITED	CAT C
6025	HBA STUDIO PRIVATE LIMITED	CAT C
6026	HBE AVIOSEC PRIVATE LIMITED	CAT C
6027	HBO PLUS EMTB ARCHITECTS AND INTERIORS PRIVATE LIMITED	CAT C
6028	HC HYDRAULIC TECHNOLOGIES PRIVATE LIMITED	CAT C
6029	HCA GARMENT MACHINERY PRIVATE LIMITED	CAT C
6030	HCC REAL ESTATE LIMITED	CAT C
6031	HCENTIVE TECHNOLOGY INDIA PRIVATE LIMITED	CAT C
6032	Hcg medi-surge hospitals private limited	CAT C
6033	HCIL COMTEL LIMITED	CAT C
6034	HCL AVITAS PRIVATE LIMITED	CAT C
6035	HCL LEARNING LIMITED	CAT C
6036	HCL TALENTCARE PRIVATE LIMITED	CAT C
6037	HCMI EDUCATION PRIVATE LIMITED.	CAT C
6038	HCS INFORMATION TECHNOLOGIES PVT. LTD.	CAT C
6039	HD FIRE PROTECT PRIVATE LIMITED	CAT C
6040	HD MEDICAL SERVICES (INDIA) PRIVATE LIMITED.	CAT C
6041	HDFC CAPITAL ADVISORS LIMITED	CAT C
6042	HDFC DEVELOPERS LIMITED	CAT C
6043	HEAD FIELD SOLUTIONS PRIVATE LIMITED	CAT C
6044	HEAD INFOTECH INDIA PVT LTD	CAT C
6045	HEADERLABS INFOTECH PVT LTD	CAT C
6046	HEADSTREAM TECHNOLOGIES PRIVATE LIMITED	CAT C
6047	HEALINGCROSS PHARMA PRIVATE LIMITED	CAT C
6048	HEALTH & GLOW RETAILING PRIVATE LIMITED	CAT C
6049	HEALTH BIOTECH LIMITED	CAT C
6050	HEALTH CARE AT HOME INDIA PRIVATE LIMITED	CAT C
6051	HEALTH IMPETUS PRIVATE LIMITED	CAT C
6052	HEALTHCELL SERVICES PRIVATE LIMITED	CAT C
6053	HEALTHONE TECHNOLOGY PRIVATE LIMITED	CAT C
6054	HealthSignz Technologies Private Limited	CAT C
6055	HEALTHSUITE SOFTWARE PRIVATE LIMITED	CAT C
6056	HEALTHTRACK INFO SOLUTIONS PRIVATE LIMITED	CAT C
6057	Healthvista india private limited	CAT C
6058	HEARING SOLUTIONS PRIVATE LIMITED	CAT C
6059	HEARTWARES MEDICALS INDIA PRIVATE LIMITED	CAT C
6060	HEAT AND CONTROL SOUTH ASIA PRIVATE LIMITED	CAT C
6061	HEBRON PROPERTIES PRIVATE LIMITED	CAT C
6062	HECTOR & STREAK CONSULTING PRIVATE LIMITED	CAT C
6063	HECTOR BEVERAGES PRIVATE LIMITED	CAT C
6064	HECTOR REALTY VENTURES PRIVATE LIMITED	CAT C
6065	HECTRONIC INDIA RETAIL & PARKING AUTOMATION PRIVATE LIMITED	CAT C
6066	HEDGE COMMODITIES LIMITED	CAT C
6067	HEDGE EQUITIES LIMITED	CAT C
6068	HEDGE FINANCE LIMITED	CAT C
6069	HEDGEHOG LAB SOFTWARE PRIVATE LIMITED	CAT C
6070	heehoon design global private limited	CAT C
6071	HEERA CONSTRUCTION COMPANY PRIVATE LIMITED	CAT C
6072	Heeru Corrosion Protection Services India Private Limited	CAT C
6073	Heetu chemicals and alkalies limited	CAT C
6074	HEF- DURFERRIT INDIA PRIVATE LIMITED.	CAT C
6075	HEGDE AND HEGDE PHARMACEUTICA LLP	CAT C
6076	HEIDELBERG INDIA PRIVATE LIMITED	CAT C
6077	HEIDELBERG PROMINENT FLUID CONTROLS INDIA PRIVATE LIMITED	CAT C
6078	HEIDRICK AND STRUGGLES (INDIA) PRIVATE LIMITED	CAT C
