S NO.	COMPANY NAME	COMPANY CATEGORY
31410	SWAN SOLUTIONS & SERVICES PRIVATE LIMITED	CAT D
31411	SWANI MOTORS SERVICES PRIVATE LIMITED	CAT D
31412	SWANSON PLASTICS (INDIA) PRIVATE LIMITED	CAT D
31413	SWAPNEX LOGISTICS PRIVATE LIMITED	CAT D
31414	SWAPNIL AUTO ENGINEERING PRIVATE LIMITED	CAT D
31415	SWARAAJ FASHIONS PRIVATE LIMITED	CAT D
31416	SWARAJ COMMERCIAL PRIVATE LIMITED	CAT D
31417	SWARAJ INFRASTRUCTURE PRIVATE LIMITED	CAT D
31418	SWARAN AQUATECH PRIVATE LIMITED	CAT D
31419	SWARAN FINANCIAL PRIVATE LIMITED	CAT D
31420	SWARAN SOFT SUPPORT SOLUTIONS PRIVATE LIMITED	CAT D
31421	SWARNALATHA SPINTEX PRIVATE LIMITED	CAT D
31422	SWAROVSKI INDIA PRIVATE LIMITED.	CAT D
31423	SWARUP MOTORS PRIVATE LIMITED	CAT D
31424	SWASTH INDIA SERVICES PRIVATE LIMITED	CAT D
31425	SWASTHYA HOSPITALITY AND HEALTH FOODS PRIVATE LIMITED	CAT D
31426	SWASTI VINAYAKA ART AND HERITAGE CORPORATION LIMITED	CAT D
31427	SWASTIK HEAVY STRUCTURALS PRIVATE LIMITED	CAT D
31428	SWASTIK INFRA LOGIC INDIA PRIVATE LIMITED	CAT D
31429	SWASTIK OIL REFINERY PRIVATE LIMITED	CAT D
31430	SWASTIK POLYPRINTS PRIVATE LIMITED	CAT D
31431	SWASTIK ROADLINES PRIVATE LIMITED	CAT D
31432	SWASTIKA CASTAL LIMITED	CAT D
31433	SWASTIKA INVESTMART LIMITED	CAT D
31434	SWATANTRA BHARAT PAPER MILLS PRIVATE LIMITED	CAT D
31435	SWATI AIRPORT SUPPORT SERVICES PRIVATE LIMITED	CAT D
31436	SWATI ENERGY AND PROJECTS PRIVATE LIMITED	CAT D
31437	SWATI EXIM PRIVATE LIMITED	CAT D
31438	SWATI PULLEY COMPANY PRIVATE LIMITED	CAT D
31439	SWATI SAFESECURE EQUIPMENTS PRIVATE LIMITED	CAT D
31440	SWATI STRUCTURE SOLUTIONS PRIVATE LIMITED.	CAT D
31441	SWAYAM INFOLOGIC PRIVATE LIMITED	CAT D
31442	SWBI ARCHITECTS PRIVATE LIMITED	CAT D
31443	SWEET DREAMS LOUNGEWEAR (INDIA) PRIVATE LIMITED	CAT D
31444	SWEET INDUSTRIES INDIA PRIVATE LIMITED	CAT D
31445	SWEETY FABRICS PRIVATE LIMITED	CAT D
31446	SWEN AGENCIES PRIVATE LIMITED	CAT D
31447	SWETA LIFE CARE PRIVATE LIMITED	CAT D
31448	SWIBER OFFSHORE MARINE PTE LIMITED	CAT D
31449	SWIDE SOLUTIONS PRIVATE LIMITED	CAT D
31450	SWIFT AIR SERVICES PRIVATE LIMITED	CAT D
31451	SWIFT AUDIO VIDEO ENTERTAINMENTS PRIVATE LIMITED	CAT D
31452	SWIFT ELEARNING SERVICES PRIVATE LIMITED	CAT D
31453	SWIFT FREIGHT (INDIA) PRIVATE LIMITED	CAT D
31454	SWIFT INDIA PRIVATE LIMITED	CAT D
31455	SWIFT TECHNOPLAST PRIVATE LIMITED	CAT D
31456	SWIFTBIZ SOLUTIONS PRIVATE LIMITED	CAT D
31457	SWISS AUTO PRIVATE LIMITED	CAT D
31458	SWISS ENGINEERING PRIVATE LIMITED	CAT D
31459	SWISS LAMPS PRIVATE LIMITED	CAT D
31460	SWISS PHARMA PRIVATE LIMITED	CAT D
31461	SWISS RE GLOBAL BUSINESS SOLUTIONS INDIA PRIVATE LIMITED	CAT D
31462	SWISS RE SERVICES INDIA PRIVATE LIMITED	CAT D
31463	SWITCHGEAR AND CONTROL TECHNICS PRIVATE LIMITED	CAT D
31464	SWITCHING AVO ELECTRO POWER LIMITED	CAT D
31465	SWITZ INTERNATIONAL PRIVATE LIMITED	CAT D
31466	SWITZER INSTRUMENT LIMITED	CAT D
31467	SWORD GLOBAL (INDIA) PRIVATE LIMITED	CAT D
31468	SWOSTI PREMIUM LIMITED	CAT D
31469	SX SPORTS PRIVATE LIMITED	CAT D
31470	SYBEX SUPPORT SERVICES PRIVATE LIMITED	CAT D
31471	SYBRANT TECHNOLOGIES PRIVATE LIMITED	CAT D
31472	SYCAMORE SOFTWARE SOLUTIONS PRIVATE LIMITED	CAT D
31473	SYDAC SIMULATION TECHNOLOGIES INDIA PRIVATE LIMITED	CAT D
31474	SYDLER REMEDIES PRIVATE LIMITED	CAT D
31475	SYENA HEALTHCARE SERVICES PRIVATE LIMITED	CAT D
31476	SYKES AND RAY EQUITIES (INDIA ) LIMITED	CAT D
31477	SYKES BUSINESS SERVICES OF INDIA PRIVATE LIMITED	CAT D
31478	SYKES ENTERPRISES (INDIA) PRIVATE LIMITED	CAT D
31479	SYLVANUS BUILDERS AND DEVELOPERS LIMITED	CAT D
31480	SYMATIC ENGINEERING PRIVATE LIMITED	CAT D
31481	SYMBIOSIS LIFE SCIENCES LIMITED	CAT D
31482	SYMBIOSIS NETWORK PRIVATE LIMITED	CAT D
31483	SYMBIOSYS TECHNOLOGIES	CAT D
31484	SYMBIOTIC AUTOMATION SYSTEMS PRIVATE LIMITED	CAT D
31485	SYMBIOTIC DRUGS & DIABETIC CARE PRIVATE LIMITED	CAT D
31486	SYMBIOTIC INFOTECH PRIVATE LIMITED	CAT D
31487	SYMBIOUN SOLUTIONS PRIVATE LIMITED	CAT D
31488	SYMBOL TECHNOLOGIES INDIA PRIVATE LIMITED	CAT D
31489	SYMEC ENGINEERS (INDIA) PVT.LTD.	CAT D
31490	SYMEGA FLAVOURS INDIA PRIVATE LIMITED	CAT D
31491	SYMMETRICS DEVELOPMENT SERVICES PRIVATE LIMITED	CAT D
31492	SYMPHONY CELEBRATORS PRIVATE LIMITED	CAT D
31493	SYMPHONY SOFTWARE PRIVATE LIMITED	CAT D
31494	SYMPHONY TECHNOVENTURES PRIVATE LIMITED	CAT D
31495	SYMTRAX SOFTWARE PRIVATE LIMITED	CAT D
31496	SYN INFOWAYS AND VENTURES LIMITED	CAT D
31497	SYNAPSE COMMUNICATIONS PRIVATE LIMITED	CAT D
31498	SYNAPSE EDUCARE PRIVATE LIMITED	CAT D
31499	SYNAPSE INFORMATION SERVICES PRIVATE LIMITED	CAT D
31500	SYNAPSE LABS PRIVATE LIMITED	CAT D
31501	SYNAPSE TECHNO DESIGN INNOVATIONS PRIVATE LIMITED	CAT D
31502	SYNAPSE TRADE SOLUTIONS PRIVATE LIMITED	CAT D
31503	SYNAPSE WORKS INDIA PRIVATE LIMITED	CAT D
31504	SYNAPSEINDIA OUTSOURCING PRIVATE LIMITED	CAT D
31505	SYNAPTIC SYSTEMS PRIVATE LIMITED	CAT D
31506	SYNAPTICS LABS PRIVATE LIMITED	CAT D
31507	SYNAPTRIS DECISIONS PRIVATE LIMITED	CAT D
31508	SYNAPTRIS SOFTWARE PRIVATE LIMITED	CAT D
31509	SYNCFUSION SOFTWARE PRIVATE LIMITED	CAT D
31510	SYNCHRONICA MOBILE GATEWAY PRIVATE LIMITED	CAT D
31511	SYNCHRONIZED SUPPLY SYSTEMS LIMITED	CAT D
31512	SYNCLINE FILMS PRIVATE LIMITED	CAT D
31513	SYNCOM FORMULATIONS (INDIA) LIMITED	CAT D
31514	SYNCOM HEALTHCARE LIMITED	CAT D
31515	SYNCPRO SOLUTIONS PRIVATE LIMITED	CAT D
31516	SYNECTIKS IT  AND CONSULTING PRIVATE LIMITED	CAT D
31517	SYNECTIX ENCLOSURE SYSTEMS PRIVATE LIMITED	CAT D
31518	SYNERGENE ACTIVE INGREDIENTS PRIVATE LIMITED	CAT D
31519	SYNERGETICS INFORMATION TECHNOLOGY SERVICES INDIA PRIVATE LIMITED	CAT D
31520	SYNERGIA CONSULTANTS PRIVATE LIMITED	CAT D
31521	SYNERGIC TRAILER & AUTO SOLUTIONS PRIVATE LIMITED	CAT D
31522	SYNERGICS SOLUTIONS PRIVATE LIMITED	CAT D
31523	SYNERGIES CASTINGS LIMITED	CAT D
31524	SYNERGIES DEVELOPMENT & SOURCING PRIVATE LIMITED	CAT D
31525	SYNERGISTIX (INDIA) PRIVATE LIMITED	CAT D
31526	SYNERGY ADVISORY PRIVATE LIMITED	CAT D
31527	SYNERGY BUSINESS SOLUTIONS (INDIA) PRIVATE LIMITED	CAT D
31528	SYNERGY CARGO MANAGEMENT INDIA PRIVATE LIMITED	CAT D
31529	SYNERGY CIRCUITS PRIVATE LIMITED	CAT D
31530	SYNERGY COMPUTER SOLUTIONS INTERNATIONAL LIMITED	CAT D
31531	SYNERGY EDUCATIONAL SERVICES PRIVATE LIMITED	CAT D
31532	SYNERGY HR SOLUTIONS PRIVATE LIMITED	CAT D
31533	SYNERGY INDIA MARKETING PRIVATE LIMITED	CAT D
31534	SYNERGY KITCHENS AND HOSPITALITY PRIVATE LIMITED	CAT D
31535	SYNERGY LIFESTYLES PRIVATE LIMITED	CAT D
31536	SYNERGY MARITIME PRIVATE LIMITED	CAT D
31537	SYNERGY MOTORS LIMITED	CAT D
31538	SYNERGY PACKAGING PRIVATE LIMITED	CAT D
31539	SYNERGY RELATIONSHIP MANAGEMENT SERVICES PRIVATE LIMITED	CAT D
31540	SYNERGY TECHNOLOGY SERVICES PRIVATE LIMITED	CAT D
31541	SYNERGY TELECOMMUNICATIONS PRIVATE LIMITED	CAT D
31542	SYNERGY WORLD PRIVATE LIMITED	CAT D
31543	SYNERSOFT TECHNOLOGIES PRIVATE LIMITED	CAT D
31544	SYNERZIP SOFTECH INDIA PRIVATE LIMITED	CAT D
31545	SYNFAB SALES & INDUSTRIES LIMITED	CAT D
31546	SYNFLEX ELEKTRO PRIVATE LIMITED	CAT D
31547	SYNFOSYS BUSINESS SOLUTIONS LIMITED	CAT D
31548	SYNGENTA SERVICES PRIVATE LIMITED	CAT D
31549	SYNISE TECHNOLOGIES LIMITED	CAT D
31550	SYNIVERSE MOBILE SOLUTIONS PRIVATE LIMITED	CAT D
31551	SYNIVERSE TECHNOLOGIES SERVICES (INDIA) PRIVATE LIMITED	CAT D
31552	SYNIVERSE TELEDATA SYSTEMS PRIVATE LIMITED	CAT D
31553	SYNMEDIC LABORATORIES PRIVATE LIMITED	CAT D
31554	SYNNOVA GEARS AND TRANSMISSIONS PRIVATE LIMITED	CAT D
31555	SYNONN LIFESCIENCES LIMITED	CAT D
31556	SYNOPHIC SYSTEMS PRIVATE LIMITED	CAT D
31557	SYNOPTEK INDIA PRIVATE LIMITED  	CAT D
31558	SYNOPTICS TECHNOLOGIES PRIVATE LIMITED	CAT D
31559	SYNOVITA CORPORATE SERVICES PRIVATE LIMITED	CAT D
31560	SYNOWLEDGE INDIA PRIVATE LIMITED	CAT D
31561	SYNTAX SOFT-TECH (INDIA) PRIVATE LIMITED	CAT D
31562	SYNTEL GLOBAL PRIVATE LIMITED	CAT D
31563	SYNTEL SOLUTIONS (INDIA) PRIVATE LIMITED	CAT D
31564	SYNTHESIS HOME TEXTILES PRIVATE LIMITED	CAT D
31565	SYNTRIO TECHNOLOGIES PRIVATE LIMITED	CAT D
31566	SYNVENTIVE MOLDING SOLUTIONS JBJ PRIVATE LIMITED	CAT D
31567	SYRATRON TECHNOLOGIES PRIVATE LIMITED	CAT D
31568	SYSARC INFOMATIX PRIVATE LIMITED	CAT D
31569	SYSBIZ TECHNOLOGIES PRIVATE LIMITED	CAT D
31570	SYSCON INSTRUMENTS PRIVATE LIMITED	CAT D
31571	SYSELEC TECHNOLOGIES PRIVATE LIMITED	CAT D
31572	SYSINFORMATION HEALTHCARE INDIA PRIVATE LIMITED	CAT D
31573	SYSINTELLI SOFTWARE AND SERVICES PRIVATE LIMITED	CAT D
31574	SYSKA LED LIGHTS PRIVATE LIMITED	CAT D
31575	SYSMEX INDIA PRIVATE LIMITED	CAT D
31576	SYSMIND TECH PRIVATE LIMITED	CAT D
31577	SYSNET GLOBAL SOLUTIONS INDIA PRIVATE LIMITED	CAT D
31578	SYSNET GLOBAL TECHNOLOGIES PRIVATE LIMITED	CAT D
31579	SYSTALENT SOFTWARE PRIVATE LIMITED	CAT D
31580	SYSTECH FRANCHISE CONSULTANTS PRIVATE LIMITED	CAT D
31581	SYSTECH SERVICES LIMITED	CAT D
31582	SYSTECH SOLUTIONS PRIVATE LIMITED	CAT D
31583	SYSTEM CONTROLS TECHNOLOGY SOLUTIONS PRIVATE LIMITED	CAT D
31584	SYSTEM ENGINEERS PRIVATE LIMITED	CAT D
31585	SYSTEM INFRA SOLUTIONS PRIVATE LIMITED	CAT D
31586	SYSTEM LEVEL SOLUTIONS (INDIA ) PRIVATE LIMITED	CAT D
31587	SYSTEM SOFT TECHNOLOGIES (INDIA) PRIVATE LIMITED	CAT D
31588	SYSTEMAIR INDIA PRIVATE LIMITED	CAT D
31589	SYSTEMATIC CONSCOM LIMITED	CAT D
31590	SYSTEMATIX FINCORP INDIA LIMITED	CAT D
31591	SYSTEMATIX INFOTECH PRIVATE LIMITED	CAT D
31592	SYSTEMATIX TECHNOCRATES PRIVATE LIMITED	CAT D
31593	SYSTEMS ADVISERS SOFTWARE SERVICES PRIVATE LIMITED	CAT D
31594	SYSTEMS PLUS PRIVATE LIMITED	CAT D
31595	SYSTOOLS SOFTWARE PRIVATE LIMITED	CAT D
31596	SYSTRONICS INDIA LIMITED	CAT D
31597	SYSTWEAK SOFTWARE PRIVATE LIMITED	CAT D
31598	SYSTY INFO PRIVATE LIMITED	CAT D
31599	SYSVEDA INFORMATION TECHNOLOGY PRIVATE LIMITED	CAT D
31600	SYSVINE TECHNOLOGIES PRIVATE LIMITED	CAT D
31601	SYSWARE INFOTECH PRIVATE LIMITED	CAT D
31602	SYSWIN PHARMACEUTICALS PRIVATE LIMITED	CAT D
31603	SYVEN GLOBAL SERVICES PRIVATE LIMITED	CAT D
31604	SYX SERVICES PRIVATE LIMITED	CAT D
31605	T AND M SERVICES CONSULTING PRIVATE LIMITED	CAT D
31606	T BHIMJYANI REALTY PRIVATE LIMITED	CAT D
31607	T C SPINNERS PRIVATE LIMITED	CAT D
31608	T D S  MANAGEMENT CONSULTANT  PRIVATE LIMITED	CAT D
31609	T D WILLIAMSON INDIA PRIVATE LIMITED	CAT D
31610	T JOHN EDUCATION ACADEMY	CAT D
31611	T K INTERNATIONAL LIMITED	CAT D
31612	T K PRECISION PRIVATE LIMITED	CAT D
31613	T P ROY CHOWDHURY & CO PRIVATE LIMITED	CAT D
31614	T S MAHALINGAM FINANCIAL SERVICES PRIVATE LIMITED	CAT D
31615	T SPACE PLANNING AND SERVICES PRIVATE LIMITED	CAT D
31616	T&B SYSTEMS PRIVATE LIMITED	CAT D
31617	T.A.V. PRODUCTS PRIVATE LIMITED	CAT D
31618	T.I.M.E. EDUCATION BANGALORE PRIVATE LIMITED	CAT D
31619	T.M.INPUTS AND SERVICES PRIVATE LIMITED	CAT D
31620	T.R. SAWHNEY MOTORS PRIVATE LIMITED	CAT D
31621	T.R.S.FORMS & SERVICES PRIVATE LIMITED	CAT D
31622	T2 TECHNOLOGY CONSULTING PRIVATE LIMITED	CAT D
31623	T4 TEXULTANTS PRIVATE LIMITED	CAT D
31624	TA HYDRAULICS PRIVATE LIMITED	CAT D
31625	TA LABS PRIVATE LIMITED	CAT D
31626	TAAL TECH INDIA PRIVATE LIMITED	CAT D
31627	TAAMRA ENGINEERING CONSULTANTS INDIA PRIVATE LIMITED	CAT D
31628	TAANZ FASHIONS (INDIA) PRIVATE LIMITED	CAT D
31629	TAAZAA TECH PRIVATE LIMITED	CAT D
31630	TACFAB FASHIONS PRIVATE LIMITED	CAT D
31631	TACHE JEWELRY PRIVATE LIMITED	CAT D
31632	TACK INNOVATION INDIA PRIVATE LIMITED	CAT D
31633	TACT INDIA PRIVATE LIMITED	CAT D
31634	TAE HWA ENTERPRISES INDIA PRIVATE LIMITED	CAT D
31635	TAEIN CONSTRUCTION AND INFRASTRUCTURE PRIVATE LIMITED	CAT D
31636	TAESUNG AUTOIND PRIVATE LIMITED	CAT D
31637	TAEWOONG LOGISTICS PRIVATE LIMITED	CAT D
31638	TAFE REACH LIMITED	CAT D
31639	TAFFLES EXPORTS PRIVATE LIMITED	CAT D
31640	TAFFLES PROJECTS PRIVATE LIMITED	CAT D
31641	TAFFLES TRADING SERVICES PRIVATE LIMITED	CAT D
31642	TAG CHEMICALS INDIA PRIVATE LIMITED	CAT D
31643	TAG CORPORATION PRIVATE LIMITED	CAT D
31644	TAGIT (INDIA) PRIVATE LIMITED	CAT D
31645	TAGROS CHEMICALS	CAT D
31646	TAHAFET FIBER EXPORTS PRIVATE LIMITED	CAT D
31647	TAHAL CONSULTING ENGINEERS LIMITED	CAT D
31648	TAHILIANI DESIGN PRIVATE LIMITED	CAT D
31649	TAHUMO EXPORTS PRIVATE LIMITED	CAT D
31650	TAIIN STEEL FAB AND INFRA PRIVATE LIMITED	CAT D
31651	TAINWALA PERSONAL CARE PRODUCTS PRIVATE LIMITED	CAT D
31652	TAISAL TRADING LIMITED	CAT D
31653	TAISEI TECHNICAL SERVICES PRIVATE LIMITED	CAT D
31654	TAIYO LUCID PRIVATE LIMITED	CAT D
31655	TAJ FROZEN FOODS INDIA LIMITED	CAT D
31656	TAJ TRADE AND TRANSPORT COMPANY LIMITED	CAT D
31657	TAKAHATA PRECISION INDIA PRIVATE LIMITED	CAT D
31658	TAKASAGO INTERNATIONAL INDIA PRIVATE LIMITED	CAT D
31659	TAKATA INDIA PRIVATE LIMITED	CAT D
31660	TAKENAKA INDIA PRIVATE LIMITED	CAT D
31661	TAKSHAKA INTERIORS PRIVATE LIMITED	CAT D
31662	TAKSHASHILA ACADEMIA OF ECONOMIC RESEARCH LIMITED	CAT D
31663	TALASCEND INDIA PRIVATE LIMITED	CAT D
31664	TALATI AND PANTHAKY ASSOCIATED PRIVATE LIMITED	CAT D
31665	TALBROS MARUGO RUBBER PRIVATE LIMITED	CAT D
31666	TALCHER II TRANSMISSION COMPANY LIMITED	CAT D
31667	TALEMA ELECTRONIC INDIA PRIVATE LIMITED	CAT D
31668	TALENT ANYWHERE SERVICES PRIVATE LIMITED	CAT D
31669	TALENT CAPITAL INDIA PRIVATE LIMITED	CAT D
31670	TALENT HR NETWORKS PRIVATE LIMITED	CAT D
31671	TALENT INDIA PRIVATE LIMITED	CAT D
31672	TALENT MAXIMUS INDIA PRIVATE LIMITED	CAT D
31673	TALENT RESOURCE CONSULTING PRIVATE LIMITED	CAT D
31674	TALENTAIN TECHNOLOGIES PRIVATE LIMITED	CAT D
31675	TALENTBEACON HR SOLUTIONS PRIVATE LIMITED	CAT D
31676	TALENTI H.R. CONSULTING PRIVATE LIMITED	CAT D
31677	TALENTICA SOFTWARE (INDIA) PRIVATE LIMITED	CAT D
31678	TALENTLOGIC INFO SERVICES PRIVATE LIMITED	CAT D
31679	TALENTNOW SOLUTION SERVICES PRIVATE LIMITED	CAT D
31680	TALENTONIC HR SOLUTIONS PVT. LIMITED	CAT D
31681	TALENTQUEST SOLUTIONS PRIVATE LIMITED	CAT D
31682	TALENTRACKR TECHNOLOGIES PRIVATE LIMITED	CAT D
31683	TALENTSERV CONSULTING PRIVATE LIMITED	CAT D
31684	TALENTSPRINT PRIVATE LIMITED	CAT D
31685	TALERA AUTOMOBILES PRIVATE LIMITED	CAT D
31686	TALERA MOTORS PRIVATE LIMITED	CAT D
31687	TALISMAN ADVISORS PRIVATE LIMITED	CAT D
31688	TALISMAN CONSULTANTS PRIVATE LIMITED	CAT D
31689	TALLI GODAVARI FINE CHEMICALS PRIVATE LIMITED	CAT D
31690	TALLURI TECHNOLOGIES PRIVATE LIMITED	CAT D
31691	TALLURI TEXTILES PRIVATE LIMITED	CAT D
31692	TALLY EDUCATION PRIVATE LIMITED	CAT D
31693	TALWAR AUTO GARAGES PRIVATE LIMITED	CAT D
31694	TALWAR CARS PRIVATE LIMITED	CAT D
31695	TALWAR MOBILES PRIVATE LIMITED	CAT D
31696	TALWAR THAKORE AND ASSOCIATES	CAT D
31697	TAM MEDIA RESEARCH PRIVATE LIMITED	CAT D
31698	TAMBOLI ENGINEERS PRIVATE LIMITED	CAT D
31699	TAMIL NADU REAL ESTATES PRIVATE LIMITED	CAT D
31700	TAMIL NADU ROAD DEVELOPMENT COMPANY LIMITED	CAT D
31701	TAMIL NADU WATER INVESTMENT COMPANY LIMITED	CAT D
31702	TAMILNADU COKE & POWER PVT. LIMITED	CAT D
31703	TAMS INFOTECH PRIVATE LIMITED	CAT D
31704	TAMTA CONSTRUCTION CO PRIVATE LIMITED	CAT D
31705	TAMURA ELCOMPONICS TECHNOLOGIES PRIVATE LIMITED	CAT D
31706	TAN PRINTS (INDIA) PRIVATE LIMITED	CAT D
31707	TANDBERG TECHNOLOGY (INDIA) PRIVATE LIMITED	CAT D
31708	TANDEM ACCOUNTING SERVICES PRIVATE LIMITED	CAT D
31709	TANDEM GLOBAL LOGISTICS INDIA PRIVATE LIMITED	CAT D
31710	TANDEM MACHINES PRIVATE LIMITED	CAT D
31711	TANDON CONSULTANTS PRIVATE LIMITED	CAT D
31712	TANDON URBAN SOLUTIONS PRIVATE LIMITED	CAT D
31713	TANEJA AEROSPACE AND AVIATION LIMITED	CAT D
31714	TANFAC INDUSTRIES LIMITED	CAT D
31715	TANGENCE SOLUTIONS (INDIA) PRIVATE LIMITED	CAT D
31716	TANGERINE DIGITAL ENTERTAINMENT PRIVATE LIMITED	CAT D
31717	TANGLIN DEVELOPMENTS LIMITED	CAT D
31718	TANGOE INDIA SOFTEK SERVICES PRIVATE LIMITED	CAT D
31719	TANISHA SYSTEMS PRIVATE LIMITED	CAT D
31720	TANLA CORPORATION PRIVATE LIMITED	CAT D
31721	TANLA SOLUTIONS LIMITED	CAT D
31722	TANN UTILITY SERVICES PRIVATE LIMITED	CAT D
31723	TANTRA DESIGNS PRIVATE LIMITED	CAT D
31724	TANTRA INFOSOLUTIONS PRIVATE LIMITED	CAT D
31725	TANUSHREE LOGISTICS PRIVATE LIMITED	CAT D
31726	TAOKA CHEMICAL INDIA PRIVATE LIMITED	CAT D
31727	TAPAN SOLAR ENERGY PRIVATE LIMITED	CAT D
31728	TAPASYA BUSINESS SOLUTIONS PRIVATE LIMITED	CAT D
31729	TAPASYA ENGINEERING WORKS PRIVATE LIMITED	CAT D
31730	TAPCO PNEUMATICS PRIVATE LIMITED	CAT D
31731	TAPFLO FLUID HANDLING INDIA PRIVATE LIMITED	CAT D
31732	TARA AUTOMOBILES PRIVATE LIMITED	CAT D
31733	TARA CHAND INDUSTRIES LIMITED	CAT D
31734	TARA HEALTH FOODS LIMITED	CAT D
31735	TARA SOFTTECH SERVICES PRIVATE LIMITED	CAT D
31736	TARAASHNA SERVICES PRIVATE LIMITED	CAT D
31737	TARAMS SOFTWARE TECHNOLOGIES PRIVATE LIMITED	CAT D
31738	TARANG BUSINESS PROMOTERS AND CONSULTANTS LIMITED	CAT D
31739	TARANG SOFTWARE TECHNOLOGIES PRIVATE LIMITED	CAT D
31740	TARANTULA.NET INDIA PRIVATE LIMITED	CAT D
31741	TARAPUR GREASE INDUSTRIES PRIVATE LIMITED	CAT D
31742	TARASH OVERSEAS PRIVATE LIMITED	CAT D
31743	TARASPAN SOLUTIONS PRIVATE LIMITED	CAT D
31744	TARGET ASSOCIATES PRIVATE LIMITED	CAT D
31745	TARGET TRAINING SERVICES PRIVATE LIMITED	CAT D
31746	TARGRAY INDIA PRIVATE LIMITED	CAT D
31747	TARGUS INDIA PRIVATE LIMITED	CAT D
31748	TARGUS TECHNOLOGIES PRIVATE LIMITED	CAT D
31749	TARIKA AGROTECH INDIA LIMITED	CAT D
31750	TARIKA TECHNOLOGIES PRIVATE LIMITED	CAT D
31751	TARINI STEEL COMPANY PRIVATE LIMITED	CAT D
31752	TARNEA TECHNOLOGY SOLUTIONS PRIVATE LIMITED	CAT D
31753	TARU LEADING EDGE PRIVATE LIMITED	CAT D
31754	TARUN COMPOSITES PRIVATE LIMITED	CAT D
31755	TARZ DISTRIBUTION INDIA PRIVATE LIMITED	CAT D
31756	TASAA SOFTWARE SERVICES PRIVATE LIMITED	CAT D
31757	TAS-AGT SYSTEMS LIMITED	CAT D
31758	TASHA NEST HOME MAKERS PRIVATE LIMITED	CAT D
31759	TASK PRESSINGS LIMITED	CAT D
31760	TASS SERVICES (INDIA) PRIVATE LIMITED	CAT D
31761	TASTY BITE EATABLES LIMITED	CAT D
31762	TASTYBUDZ SPECIALITY FOOD SERVICES PRIVATE LIMITED	CAT D
31763	TATA ASSET MANAGEMENT LIMITED	CAT D
31764	TATA AUTOCOMP KATCON EXHAUST SYSTEMS PRIVATE LIMITED	CAT D
31765	TATA BOEING AEROSPACE LIMITED	CAT D
31766	TATA CAPITAL FOREX LIMITED	CAT D
31767	TATA EDUCATION AND DEVELOPMENT TRUST	CAT D
31768	TATA HAL TECHNOLOGIES LIMITED	CAT D
31769	TATA SIKORSKY AEROSPACE LIMITED	CAT D
31770	TATA STEEL RURAL DEVELOPMENT SOCIETY	CAT D
31771	TATA UNISTORE LIMITED	CAT D
31772	TATHASTHU TECHNOLOGIES PRIVATE LIMITED	CAT D
31773	TATSUNO INDIA PRIVATE LIMITED	CAT D
31774	TATTVA HOME HEALTHCARE PRIVATE LIMITED	CAT D
31775	TATVASOFT	CAT D
31776	TAURLUBE PETROCHEMICALS PRIVATE LIMITED	CAT D
31777	TAURRUS FINSEC PRIVATE LIMITED	CAT D
31778	TAURUS ASSET MANAGEMENT COMPANY LIMITED	CAT D
31779	TAURUS CONTRACTORS PRIVATE LIMITED	CAT D
31780	TAURUS CORPORATE ADVISORY SERVICES LIMITED	CAT D
31781	TAURUS HEALTH CARE PRIVATE LIMITED	CAT D
31782	TAURUS HOME FURNISHINGS LIMITED	CAT D
31783	TAURUS HR PRIVATE LIMITED	CAT D
31784	TAURUS LOGISTICS AND TRANSPORT PRIVATE LIMITED	CAT D
31785	TAURUS POWERTRONICS PRIVATE LIMITED	CAT D
31786	TAURUS THERMOPLASTICS PRIVATE LIMITED	CAT D
31787	TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED	CAT D
31788	TAURUSQUEST GLOBAL SERVICES PRIVATE LIMITED	CAT D
31789	TAVISCA SOLUTIONS PRIVATE LIMITED	CAT D
31790	TAX LAWS ONLINE.COM PRIVATE LIMITED	CAT D
31791	TAX TECH INDIA PRIVATE LIMITED	CAT D
31792	TAXCON INDIA PRIVATE LIMITED	CAT D
31793	TAYAL INDIA MOTORS PRIVATE LIMITED	CAT D
31794	TAYANA SOFTWARE SOLUTIONS PRIVATE LIMITED	CAT D
31795	TAYASH TRADE & IMPEX PRIVATE LIMITED	CAT D
31796	TAYLOR AND FRANCIS BOOKS INDIA PRIVATE LIMITED	CAT D
31797	TAYO ROLLS LIMITED	CAT D
31798	TB HYDRO FLOVEL VALVES PRIVATE LIMITED	CAT D
31799	TBK INDIA PRIVATE LIMITED	CAT D
31800	TBM TECHNOLOGIES PRIVATE LIMITED	CAT D
31801	TBS INDIA TELEMATIC AND BIOMEDICAL SERVICES PRIVATE LIMITED	CAT D
31802	TBWA ANTHEM PRIVATE LIMITED	CAT D
31803	TC R ENGINEERING SERVICES PRIVATE LIMITED	CAT D
31804	TCB CONFERENCE BOARD (INDIA) PRIVATE LIMITED	CAT D
31805	TCG DIGITAL SOLUTIONS PRIVATE LIMITED	CAT D
31806	TCG HAMILTON INDIA LIMITED	CAT D
31807	TCG REAL ESTATE INVESTMENT MANAGEMENT CO PRIVATE LIMITED	CAT D
31808	TCG SOFTWARE SERVICES PRIVATE LIMITED	CAT D
31809	TCG URBAN INFRASTRUCTURE HOLDINGS PRIVATE LIMITED	CAT D
