S NO.	COMPANY NAME	COMPANY CATEGORY
13806	THINKSYS SOFTWARE PRIVATE LIMITED	Open Market
13807	IHI CORPORATION	Open Market
13808	AGMATEL INDIA PRIVATE LIMITED	Open Market
13809	TLPL SHIPPING AND LOGISTICS PRIVATE LIMITED	Open Market
13810	INTELLIGENT SOFTWARE SOLUTIONS PRIVATE LIMITED	Open Market
13811	INTERNATIONAL AMUSEMENT LIMITED	Open Market
13812	Yard house brewery private limited	Open Market
13813	DIAGNOSYS ELECTRONICS (I) PRIVATE LIMITED	Open Market
13814	JINDAL EXPORTS AND IMPORTS PRIVATE LIMITED.	Open Market
13815	STREAMLINE HEALTHCARE SOLUTIONS (INDIA) PRIVATE LIMITED	Open Market
13816	MANVISH ETECH PRIVATE LIMITED	Open Market
13817	MDS PACIFIC PTE.LTD	Open Market
13818	DERIVIUM TRADITION SECURITIES (INDIA) PRIVATE LIMITED	Open Market
13819	SRS PORTFOLIO LIMITED	Open Market
13820	CACTUS COMMUNICATIONS PRIVATE LIMITED	Open Market
13821	DANS ENERGY PRIVATE LIMITED	Open Market
13822	ELOGIC DESIGN SOLUTION (INDIA) PRIVATE LIMITED	Open Market
13823	FELSOMAT INDIA PRIVATE LIMITED	Open Market
13824	FINIQ CONSULTING INDIA PRIVATE LIMITED	Open Market
13825	HIGH STREET ACCOUNTING SERVICES PRIVATE LIMITED	Open Market
13826	HYFLUX TECHNOLOGY INDIA PRIVATE LIMITED	Open Market
13827	INTEGRATED REGISTRY SERVICES LIMITED	Open Market
13828	IQUEST MANAGEMENT CONSULTANTS PRIVATE LIMITED	Open Market
13829	LECTRA TECHNOLOGIES INDIA PRIVATE LIMITED	Open Market
13830	MANGALI PETROCHEM LIMITED	Open Market
13831	ORANGE COUNTY RESORTS & HOTELS LIMITED	Open Market
13832	ORCA RADIO SYSTEMS PRIVATE LIMITED	Open Market
13833	PRACTO TECHNOLOGIES PRIVATE LIMITED	Open Market
13834	RYTUS THERAPEUTICS LIMITED	Open Market
13835	SEOUL SEMICONDUCTOR CO. LTD.	Open Market
13836	SIGUE SUPPORT SERVICES PRIVATE LIMITED	Open Market
13837	SMMART TRAINING & CONSULTANCY SERVICES PRIVATE LIMITED	Open Market
13838	STARRAG INDIA PRIVATE LIMITED	Open Market
13839	STOPAK INDIA PRIVATE LIMITED	Open Market
13840	TOLLPLUS INDIA PRIVATE LIMITED	Open Market
13841	VINTEX SAFETY SOLUTIONS LIMITED	Open Market
13842	VIRTUAL ENGINEERING SERVICES PRIVATE LIMITED	Open Market
13843	WD PARTNERS INDIA PRIVATE LIMITED	Open Market
13844	WINGFAN INDIA PRIVATE LIMITED	Open Market
13845	YAMAHA MOTOR SOLUTIONS (INDIA) PRIVATE LIMITED	Open Market
13846	CORE MIND TECHNOLOGIES PRIVATE LIMITED	Open Market
13847	UVJ TECHNOLOGIES PRIVATE LIMITED	Open Market
13848	ECOM EXPRESS PRIVATE LIMITED	Open Market
13849	KSL MEDIA LIMITED	Open Market
13850	ZANTHUS ALLIED SERVICES PRIVATE LIMITED	Open Market
13851	ABAD PROPERTY MANAGEMENT SERVICES PRIVATE LIMITED	Open Market
13852	ABICOR BINZEL PRODUCTION (INDIA) PRIVATE LIMITED	Open Market
13853	AVAAP IT SOLUTIONS PRIVATE LIMITED	Open Market
13854	CONVATEC INDIA PRIVATE LIMITED	Open Market
13855	INDO BAIJIN CHEMICALS PRIVATE LIMITED	Open Market
13856	KOSEI MINDA ALUMINUM COMPANY PRIVATE LIMITED	Open Market
13857	KRISHNAVENI FILM EXHIBITORS PRIVATE LIMITED	Open Market
13858	MAHATHI INFOTECH PRIVATE LIMITED	Open Market
13859	NURATECH CONSULTANCY SERVICES PRIVATE LIMITED	Open Market
13860	Open Text Corporation India Private Limited	Open Market
13861	PIXELLOID STUDIOS PRIVATE LIMITED	Open Market
13862	Yashodakrishna automobiles private limited	Open Market
13863	KONY MARKETING SERVICES PRIVATE LIMITED	Open Market
13864	ROMSONS SCIENTIFIC AND SURGICAL INDUSTRIES PRIVATE LIMITED	Open Market
13865	ANNAM SOFTWARE PRIVATE LIMITED	Open Market
13866	PRORIGO SOFTWARE PRIVATE LIMITED	Open Market
13867	NEW-AGE BIZSOFT SOLUTIONS PRIVATE LIMITED	Open Market
13868	DESIDEA SOFTWARE TECHNOLOGIES PRIVATE LIMITED	Open Market
13869	AMARAVATHI CHEMICALS AND FERTILISERS PVT LTD	Open Market
13870	AVIN NETWORKS PRIVATE LIMITED	Open Market
13871	SURE CARGO CONTROL PRIVATE LIMITED	Open Market
13872	ARR MARITIME & ALLIED SERVICES PRIVATE LIMITED	Open Market
13873	MISSION RESEARCH LABORATORIES (INDIA) PRIVATE LIMITED	Open Market
13874	GEOEDGE TECHNOLOGIES PRIVATE LIMITED	Open Market
13875	BB HOSPITALITY VENTURES PRIVATE LIMITED	Open Market
13876	DIGITAL ONLINE SOLUTIONS PRIVATE LIMITED	Open Market
13877	THE CHOCOLATE SPOON COMPANY PVT LTD	Open Market
13878	BLUETREE CONSULTANCY SERVICES PRIVATE LIMITED	Open Market
13879	AKUATE INTERNET SERVICES PRIVATE LIMITED	Open Market
13880	NUMANTRA TECHNOLOGIES PRIVATE LIMITED	Open Market
13881	UNIHORN INDIA PRIVATE LIMITED	Open Market
13882	IMAX ELECTROTEK PRIVATE LIMITED	Open Market
13883	JAGAJAMPI AUTO PRIVATE LIMITED	Open Market
13884	DM EYE CARE (DELHI) PRIVATE LIMITED	Open Market
13885	JOSTARS ORGOTECH PRIVATE LIMITED	Open Market
13886	CLEARWATER POOLS PRIVATE LIMITED	Open Market
13887	GLOBAL COMPOSITES AND STRUCTURALS LIMITED	Open Market
13888	RAJA HOUSING LIMITED	Open Market
13889	3A FINANCIAL SERVICES LIMITED	Open Market
13890	ACCIONA ENERGY INDIA PRIVATE LIMITED	Open Market
13891	AJMERA REALTY & INFRA INDIA LIMITED	Open Market
13892	ALANKIT INSURANCE BROKERS LIMITED	Open Market
13893	AMAZECH SYSTEMS PRIVATE LIMITED	Open Market
13894	APAX PARTNERS INDIA ADVISERS PRIVATE LIMITED	Open Market
13895	ASHAPURA INTERNATIONAL LIMITED	Open Market
13896	ASIAN CONTEC LIMITED	Open Market
13897	ASM ASSEMBLY SYSTEMS INDIA PRIVATE LIMITED	Open Market
13898	AVALOKITESHVAR VALINV LIMITED	Open Market
13899	BIO RAD LABORATORIES (INDIA) PRIVATE LIMITED	Open Market
13900	BIRDY EXPORTS PRIVATE LIMITED	Open Market
13901	BRAVURA SOLUTIONS INDIA PRIVATE LIMITED	Open Market
13902	CLUES NETWORK PRIVATE LIMITED	Open Market
13903	COMPUCOM SOFTWARE LIMITED	Open Market
13904	CONSULTING ENGINEERS GROUP LIMITED .	Open Market
13905	COVALENSE TECHNOLOGIES PRIVATE LIMITED	Open Market
13906	D.PAULS TRAVEL & TOURS LIMITED	Open Market
13907	DIASQUA INDIA PRIVATE LIMITED	Open Market
13908	DION GLOBAL SOLUTIONS LIMITED	Open Market
13909	DYSTAR INDIA PRIVATE LIMITED	Open Market
13910	EMGEE CABLES AND COMMUNICATIONS LIMITED	Open Market
13911	EVERSTYLE HOTEL SUPPLIES INDIA PRIVATE LIMITED.	Open Market
13912	EXCEPTIONAIRE TECHNOLOGIES PRIVATE LIMITED	Open Market
13913	FIRST MEDIA INDIA PRIVATE LIMITED	Open Market
13914	FRANCO LEOME SHOES PRIVATE LIMITED	Open Market
13915	FUTURE FINANCIAL SERVICESS PRIVATE LIMITED	Open Market
13916	GATX INDIA PRIVATE LIMITED	Open Market
13917	GI POWER CORPORATION LIMITED	Open Market
13918	GRAPHX SOLUTION INDIA PRIVATE LIMITED	Open Market
13919	HITTCO TOOLS LIMITED	Open Market
13920	HOSPIMEDICA INTERNATIONAL LIMITED	Open Market
13921	I ADMIN OUTSOURCING PRIVATE LIMITED	Open Market
13922	INDIA INTERNATIONAL INFRASTRUCTURE ENGINEERS LIMITED	Open Market
13923	INDRAPRASTA ENGINE PARTS PRIVATE LIMITED	Open Market
13924	INVENSIS TECHNOLOGIES PRIVATE LIMITED	Open Market
13925	IP PHARMACEUTICALS INDIA PRIVATE LIMITED	Open Market
13926	IPSOFT GLOBAL SERVICES PRIVATE LIMITED	Open Market
13927	JSERVICE INDIA PRIVATE LIMITED	Open Market
13928	KARINA FINCAP LIMITED	Open Market
13929	KARMA HEALTH CARE LIMITED	Open Market
13930	KOFAX INDIA PRIVATE LIMITED	Open Market
13931	KRISHNA DEVELOPERS PRIVATE LIMITED	Open Market
13932	LEARNING MATE SOLUTIONS PRIVATE LIMITED	Open Market
13933	NOPPEN CONFERENCE & EXHIBITION PRIVATE LIMITED	Open Market
13934	LYCA TELECOM PRIVATE LIMITED	Open Market
13935	M J BIOPHARM PRIVATE LIMITED	Open Market
13936	MAGNA RICO POWERTRAIN PRIVATE LIMITED	Open Market
13937	MAHINDRA AEROSPACE PRIVATE LIMITED	Open Market
13938	MASIMO MEDICAL TECHNOLOGIES INDIA PRIVATE LIMITED	Open Market
13939	MDBOSS (INDIA) PRIVATE LIMITED	Open Market
13940	MERLINHAWK AEROSPACE PRIVATE LIMITED	Open Market
13941	MK UNISOFT (INDIA) PRIVATE LIMITED	Open Market
13942	MOLNLYCKE HEALTH CARE INDIA PRIVATE LIMITED	Open Market
13943	NEXT RADIO LIMITED	Open Market
13944	NOVA PULSE IVF CLINIC PRIVATE LIMITED	Open Market
13945	NTB INTERNATIONAL PVT LTD	Open Market
13946	ONS INTERACTIVE SOLUTIONS PRIVATE LIMITED	Open Market
13947	OPTO EUROCOR HEALTHCARE LIMITED	Open Market
13948	OPUS MULTI MEDIA SERVICES PRIVATE LIMITED	Open Market
13949	PALANTIR ECONOMIC SOLUTIONS INDIA PRIVATE LIMITED	Open Market
13950	POLY DIST INDIA PRIVATE LIMITED	Open Market
13951	PRODIGAN SOFTWARE SOLUTIONS PRIVATE LIMITED	Open Market
13952	PRUKSA INDIA HOUSING PRIVATE LIMITED	Open Market
13953	REGUS CENTRAL POINT BUSINESS CENTRE PRIVATE LIMITED	Open Market
13954	SAFARI BIKES LIMITED	Open Market
13955	SAFEGUARD WORLD PAYROLL SERVICES PRIVATE LIMITED	Open Market
13956	SANAT PRODUCTS LIMITED	Open Market
13957	SCHRODINGER GMBH	Open Market
13958	SCHWEITZER ENGINEERING LABORATORIES PRIVATE LIMITED	Open Market
13959	SETLITE ENGINEERS LIMITED	Open Market
13960	SHEEL BIOTECH LIMITED	Open Market
13961	SIMAL INTERNATIONAL PRIVATE LIMITED	Open Market
13962	SIMPA ENERGY INDIA PRIVATE LIMITED	Open Market
13963	SKY INDUSTRIES LIMITED	Open Market
13964	SLR METALIKS LIMITED	Open Market
13965	SOFTINWAY TURBOMACHINERY SOLUTIONS PRIVATE LIMITED	Open Market
13966	SPIRITED AUTO CARS (I) LIMITED	Open Market
13967	SRI NUTHATCH NUTRICARE TECHNOLOGIES PRIVATE LIMITED	Open Market
13968	SUMMIT IT SOLUTIONS PRIVATE LIMITED	Open Market
13969	SUPRAWIN TECHNOLOGIES LIMITED	Open Market
13970	T S Lines India Private Limited	Open Market
13971	THE FISHIN COMPANY	Open Market
13972	TRANTOR SOFTWARE PRIVATE LIMITED	Open Market
13973	TRAVEL SYSTEMS LIMITED	Open Market
13974	UNITED VANDER HORST LTD	Open Market
13975	VIPUL LIMITED	Open Market
13976	VISHAL INFRASTRUCTURE LIMITED	Open Market
13977	WALCHAND PEOPLEFIRST LIMITED	Open Market
13978	WINTAC LIMITED	Open Market
13979	WORLD PEACE INTERNATIONAL (INDIA) PRIVATE LIMITED	Open Market
13980	WORLDGATE EXPRESS LINES INTERNATIONAL PRIVATE LIMITED	Open Market
13981	ZUARI INFRAWORLD INDIA LIMITED	Open Market
13982	CENERG GLOBAL TOOLS PRIVATE LIMITED	Open Market
13983	DRAEGER SAFETY INDIA PRIVATE LIMITED	Open Market
13984	HEXAGON GLOBAL IT SERVICES PRIVATE LIMITED	Open Market
13985	MAPLE ORGTECH (INDIA) LIMITED	Open Market
13986	ELCOM INNOVATIONS PRIVATE LIMITED	Open Market
13987	NEWS NATION NETWORK PRIVATE LIMITED	Open Market
13988	PRAGATI TRANSMISSION PRIVATE LIMITED.	Open Market
13989	TV9 MEDIA MAHARASHTRA PRIVATE LIMITED	Open Market
13990	WIZCRAFT INTERNATIONAL ENTERTAINMENT PRIVATE LIMITED	Open Market
13991	SHIVA ANALYTICALS (INDIA) PRIVATE LIMITED	Open Market
13992	TBS INDIA TELEMATIC AND BIOMEDICAL SERVICES PRIVATE LIMITED	Open Market
13993	WWL CENTRE FOR LOGISTICS EXCELLENCE PRIVATE LIMITED	Open Market
13994	CHOLAMANDALAM MS RISK SERVICES LIMITED	Open Market
13995	HOLLYWOOD OPTICIANS PRIVATE LIMITED	Open Market
13996	USHA FIRE SAFETY EQUIPMENTS PRIVATE LIMITED	Open Market
13997	GRAMENER IT SERVICES PRIVATE LIMITED	Open Market
13998	SCHMALZ INDIA PRIVATE LIMITED	Open Market
13999	SATMED CLAIM SERVICES PRIVATE LIMITED	Open Market
14000	MIRACLE MOTORS (I) PRIVATE LIMITED	Open Market
14001	STAM INTERACTIVE SOLUTIONS PRIVATE LIMITED	Open Market
14002	HEARING SOLUTIONS PRIVATE LIMITED	Open Market
14003	NOBLE DENTON INDIA PRIVATE LIMITED	Open Market
14004	WAVE HOSPITALITY PRIVATE LIMITED	Open Market
14005	TRIAD SQUARE INFOSEC PRIVATE LIMITED	Open Market
14006	BRIGHTVIEW TELECOM PRIVATE LIMITED	Open Market
14007	AMRISH ONCOLOGY SERVICES PRIVATE LIMITED	Open Market
14008	RHITI SPORTS MANAGEMENT PRIVATE LIMITED	Open Market
14009	CHARGEBEE TECHNOLOGIES PRIVATE LIMITED	Open Market
14010	MAA HOSPITALS PRIVATE LIMITED	Open Market
14011	ZIPDIAL MOBILE SOLUTIONS PRIVATE LIMITED	Open Market
14012	GORADIA SPECIAL STEELS LIMITED	Open Market
14013	LAQSHYA HYDERABAD AIRPORT MEDIA PRIVATE LIMITED	Open Market
14014	KAVEEN INFRA SOLUTIONS PRIVATE LIMITED	Open Market
14015	ORIENT ENTERPRISE (GUJARAT) PRIVATE LIMITED	Open Market
14016	APACHE DESIGN SOLUTIONS PRIVATE LIMITED	Open Market
14017	Accion labs india private limited	Open Market
14018	NOVUS GREEN ENERGY SYSTEMS PRIVATE LIMITED	Open Market
14019	JEEVANTI HEALTHCARE PRIVATE LIMITED	Open Market
14020	BTC SOFT PRIVATE LIMITED	Open Market
14021	SUGAM VANIJYA HOLDINGS PRIVATE LIMITED	Open Market
14022	APPLE AIR SYSTEM PRIVATE LIMITED	Open Market
14023	SOLUTION MANPOWER & MEDIA PRIVATE LIMITED	Open Market
14024	BODHI PROFESSIONAL SOLUTIONS PRIVATE LIMITED	Open Market
14025	FRONTALRAIN TECHNOLOGIES PRIVATE LIMITED	Open Market
14026	MIZE SOFTWARE SOLUTIONS PRIVATE LIMITED	Open Market
14027	TARA SOFTTECH SERVICES PRIVATE LIMITED	Open Market
14028	YASH TEXTILE MACHINES PRIVATE LIMITED	Open Market
14029	INDIA CONNECTION IMPEX PRIVATE LIMITED	Open Market
14030	IPROF LEARNING SOLUTIONS INDIA PRIVATE LIMITED	Open Market
14031	MSA GLOBAL LOGISTICS PRIVATE LIMITED	Open Market
14032	KF INSTRUMENTS INDIA PRIVATE LIMITED	Open Market
14033	Pace wisdom Solutions Pvt Ltd	Open Market
14034	ANG INDIA LIMITED	Open Market
14035	GYANSYS INFOTECH PRIVATE LIMITED	Open Market
14036	MOONGIPA ROADWAYS PVT LTD	Open Market
14037	M.P. PRIME STRUCTURES PRIVATE LIMITED	Open Market
14038	I-EXCEED TECHNOLOGY SOLUTIONS PRIVATELIMITED	Open Market
14039	RAJSHREE POLYPACK PRIVATE LIMITED	Open Market
14040	NOVARAD INDIA PRIVATE LIMITED	Open Market
14041	FORBO FLOORING B. V.	Open Market
14042	IDIOM DESIGN AND CONSULTING LIMITED	Open Market
14043	BELECTRIC PHOTOVOLTAIC INDIA PRIVATE LIMITED	Open Market
14044	SNC-LAVALIN INFRASTRUCTURE PRIVATE LIMITED	Open Market
14045	DHI-(INDIA) WATER AND ENVIRONMENT PRIVATE LIMITED	Open Market
14046	MOHIT DIAMONDS PRIVATE LIMITED	Open Market
14047	REDWOODS HOSPITALITY PRIVATE LIMITED	Open Market
14048	NEPTUNE SYSTEMS PVT. LTD.	Open Market
14049	BILKISH ASSOCIATES PRIVATE LIMITED	Open Market
14050	PRAMA HIKVISION INDIA PRIVATE LIMITED	Open Market
14051	LANDER AUTOMOTIVE LIMITED	Open Market
14052	TTGA PRIVATE LIMITED	Open Market
14053	EVERYDAY HEALTH INDIA PRIVATE LIMITED	Open Market
14054	BUSINESS SYSTEM INDIA LIMITED	Open Market
14055	LARK LOGISTICS PRIVATE LIMITED	Open Market
14056	AGYA AUTO LIMITED	Open Market
14057	AKSHAY SOFTWARE TECHNOLOGIES LIMITED	Open Market
14058	APMG INDIA CERTIFICATIONS PRIVATE LIMITED	Open Market
14059	ASCENT MEDITECH LIMITED	Open Market
14060	ASSOCIATE DECOR LIMITED	Open Market
14061	AVITEL POST STUDIOZ LIMITED	Open Market
14062	CAREER LAUNCHER EDUCATION INFRASTRUCTURE AND SERVICES LIMITED	Open Market
14063	CLARKSON SHIPPING SERVICES INDIA PRIVATE LIMITED	Open Market
14064	COMPNOVA SOLUTIONS INDIA PRIVATE LIMITED	Open Market
14065	COMTECH EFDATA CORP	Open Market
14066	DEMBLA VALVES LTD	Open Market
14067	DIYOTTA INDIA PRIVATE LIMITED	Open Market
14068	DOKA INDIA PRIVATE LIMITED	Open Market
14069	DURAFLEX SERVICES AND CONSTRUCTION TECHNOLOGIES LIMITED	Open Market
14070	EOLANE ELECTRONICS BANGALORE PRIVATE LIMITED	Open Market
14071	ETAS AUTOMOTIVE INDIA PRIVATE LIMITED	Open Market
14072	EUROMONITOR RESEARCH AND CONSULTING (INDIA) PRIVATE LIMITED	Open Market
14073	FIREEYE CYBERSECURITY PRIVATE LIMITED	Open Market
14074	FIRETIDE NETWORKS PRIVATE LIMITED	Open Market
14075	GET AHEAD EDUCATION LIMITED	Open Market
14076	GLOBAL ECOCARB PRIVATE LIMITED	Open Market
14077	GLOBAL IEEE INSTITUTE FOR ENGINEERS	Open Market
14078	GLOBALS ITES PRIVATE LIMITED	Open Market
14079	GREENLIGHT TECHNOLOGIES PRIVATE LIMITED	Open Market
14080	GREYTIP SOFTWARE PRIVATE LIMITED	Open Market
14081	GYPSUM STRUCTURAL INDIA PRIVATE LIMITED	Open Market
14082	HALCYON AIR PRODUCTS PRIVATE LIMITED	Open Market
14083	HILTON METAL FORGING LIMITED	Open Market
14084	HOUSE OF CODE (INDIA) PRIVATE LIMITED	Open Market
14085	INTRUST GLOBAL ESERVICES PRIVATE LIMITED	Open Market
14086	ISS SOFTTECH PRIVATE LIMITED	Open Market
14087	KATRA PHYTOCHEM (INDIA) PRIVATE LIMITED	Open Market
14088	KRONOS SYSTEMS INDIA PRIVATE LIMITED	Open Market
14089	LOGICSERVE DIGITAL PRIVATE LIMITED	Open Market
14090	MEGGER (INDIA) PRIVATE LIMITED	Open Market
14091	MESSER CUTTING SYSTEMS INDIA PRIVATE LIMITED	Open Market
14092	MICROGEN HYGIENE PRIVATE LIMITED	Open Market
14093	MOONA CONSULTING INDIA PRIVATE LIMITED	Open Market
14094	MOSAIC HOUSEWARE PRIVATE LIMITED	Open Market
14095	MYGOLA TECHNOLOGIES PRIVATE LIMITED	Open Market
14096	NIIT INSTITUTE OF PROCESS EXCELLENCE LIMITED	Open Market
14097	OMYA HEALTHCARE LIMITED	Open Market
14098	PHOENIX GLOBAL TRADE SOLUTIONS PRIVATE LIMITED	Open Market
14099	PIONEER INSURANCE & REINSURANCE BROKERS PRIVATE LIMITED	Open Market
14100	PRAGNA TECHNOLOGIES PRIVATE LIMITED	Open Market
14101	PRINTPACK PACKAGING SUPPLIES (INDIA) PRIVATE LIMITED	Open Market
14102	PROFESSIONAL COURIERS NETWORK LIMITED	Open Market
14103	PROXIMO TECHSOFT PRIVATE LIMITED	Open Market
14104	QUANTUM CONSUMER SOLUTIONS PRIVATE LIMITED	Open Market
14105	RAMA VISION LIMITED	Open Market
14106	SAI INDIA LIMITED	Open Market
14107	SAS PRECISION ENGINEERING PRIVATE LIMITED	Open Market
14108	SOPARIWALA EXPORTS PRIVATE LIMITED	Open Market
14109	SPI PHARMA INC INDIA BRANCH OFFICE	Open Market
14110	SPRINGPEOPLE SOFTWARE PRIVATE LIMITED	Open Market
14111	SUNLAC PAINTS LIMITED	Open Market
14112	SYNTAX SOFT-TECH (INDIA) PRIVATE LIMITED	Open Market
14113	UMICORE AUTOCAT INDIA PRIVATE LIMITED	Open Market
14114	UNIGLOBE TRAVEL (SOUTH ASIA) PRIVATE LIMITED	Open Market
14115	UTIBA (INDIA) PRIVATE LIMITED	Open Market
14116	VBL INNOVATIONS PRIVATE LIMITED	Open Market
14117	WELLDOC SOFTWARE PRIVATE LIMITED	Open Market
14118	WHITE CROW RESEARCH PRIVATE LIMITED	Open Market
14119	BHAGAVATHI ANA LABS PRIVATE LIMITED	Open Market
14120	BHARAT PESTICIDES INDUSTRIES PRIVATE LIMITED	Open Market
14121	CHUNMUN STORES PRIVATE LIMITED	Open Market
14122	G2 TECHNOLOGY SOLUTIONS INDIA PRIVATELIMITED	Open Market
14123	KSHEERAABD CONSTRUCTIONS PRIVATE LIMITED	Open Market
14124	Online instruments (india) private limited	Open Market
14125	Ordain health care global private limited	Open Market
14126	PURETECH INTERNET PRIVATE LIMITED	Open Market
14127	SHELL APPARELS PRIVATE LIMITED	Open Market
14128	SOGO COMPUTERS PRIVATE LIMITED	Open Market
14129	STERLING URBAN DEVELOPMENTS PRIVATE LIMITED	Open Market
14130	TRANS AGRO INDIA PRIVATE LIMITED	Open Market
14131	TRAVEL TOURS PRIVATE LIMITED	Open Market
14132	TECHNOSOFT ENGINEERING PROJECTS LIMITED	Open Market
14133	BIONEEDS INDIA PRIVATE LIMITED	Open Market
14134	SAMRAT IRONS PRIVATE LIMITED	Open Market
14135	SORANUS LIFESCIENCES PRIVATE LIMITED	Open Market
14136	TALSONS MOTORS PRIVATE LIMITED	Open Market
14137	TEST AND VERIFICATION SOLUTIONS INDIA PRIVATE LIMITED	Open Market
14138	AYESHA FASHION PRIVATE LIMITED	Open Market
14139	RAIL EUROPE INDIA PRIVATE LIMITED	Open Market
14140	REAL GROWTH INFRA PRIVATE LIMITED	Open Market
14141	EXPERT WEB WORX PRIVATE LIMITED	Open Market
14142	PLATINUM HOSPITALS PRIVATE LIMITED	Open Market
14143	ANDERSON BUSINESS SOLUTIONS PRIVATE LIMITED	Open Market
14144	PENTAIR THERMAL MANAGEMENT INDIA PRIVATE LIMITED	Open Market
14145	CRITICALOG INDIA PRIVATE LIMITED	Open Market
14146	PUNE HYDRAULICS SYSTEMS PRIVATE LIMITED	Open Market
14147	KAPLINKS ENGINEERING PRIVATE LIMITED	Open Market
14148	ASHWATTHA ADVISORS PRIVATE LIMITED	Open Market
14149	MAYFAIR CONSULTANCY SERVICES INDIA PRIVATE LIMITED	Open Market
14150	PREMIER INFOASSISTS PRIVATE LIMITED	Open Market
14151	SKYSOFT IT SERVICES PRIVATE LIMITED	Open Market
14152	CONTIS TECHNOLOGIES PRIVATE LIMITED	Open Market
14153	VOLGA INFOTECH PRIVATE LIMITED	Open Market
14154	VALGEN BUSINESS SOLUTIONS PRIVATE LIMITED	Open Market
14155	SUPERFLO PVT LTD	Open Market
14156	SAPHIRE MOTORS PRIVATE LIMITED	Open Market
14157	ATC LOGISTICS PRIVATE LIMITED	Open Market
14158	SANONA INFOTECH & SERVICES PRIVATE LIMITED	Open Market
14159	TESPA INDIA PRIVATE LIMITED	Open Market
14160	CUMULUS SYSTEMS PRIVATE LIMITED	Open Market
14161	PYRO SAFE PRIVATE LIMITED	Open Market
14162	VIJAYKANT DAIRY AND FOOD PRODUCTS LIMITED	Open Market
14163	PYRAMID CONSULTING ENGINEERS PRIVATE LIMITED	Open Market
14164	GAME SHOP RETAIL PRIVATE LIMITED	Open Market
14165	SALOKH CYBERSERVICES PRIVATE LIMITED	Open Market
14166	IDENTITY WELLNESS CENTRE PRIVATE LIMITED	Open Market
14167	MACH CLEARING SOLUTIONS INDIA PRIVATE LIMITED	Open Market
14168	DR.CAR PRIVATE LIMITED	Open Market
14169	HAY CONSULTANTS INDIA PRIVATE LIMITED	Open Market
14170	AAKASH UNIVERSAL LIMITED	Open Market
14171	HANDIMAN SERVICES LIMITED	Open Market
14172	XCMG MACHINERY (INDIA) PRIVATE LIMITED	Open Market
14173	IFB APPLIANCES LTD	Open Market
14174	GRAF DIGITAL TECHNOLOGIES PRIVATE LIMITED	Open Market
14175	SAHARA Q SHOP UNIQUE PRODUCTS RANGE LIMITED	Open Market
14176	SOCOMEC INNOVATIVE POWER SOLUTIONSPRIVATE LIMITED	Open Market
14177	AD2C (INDIA) PRIVATE LIMITED	Open Market
14178	ADROIT INFOTECH PRIVATE LIMITED	Open Market
14179	TVM SIGNALLING AND TRANSPORTATION SYSTEMS PRIVATE LIMITED	Open Market
14180	MAMIGO TECHNOLOGY SOLUTIONS PRIVATE LIMITED	Open Market
14181	ARABTEC CONSTRUCTION (INDIA) PRIVATE LIMITED	Open Market
14182	TARAMS SOFTWARE TECHNOLOGIES PRIVATE LIMITED	Open Market
14183	KROSSLINK INFRASTRUCTURE LIMITED	Open Market
14184	EPIC GLOBAL HEALTHCARE SOLUTIONS PRIVATE LIMITED	Open Market
14185	AMBIENT CONTROLS PRIVATE LIMITED	Open Market
14186	MAG INDIA INDUSTRIAL AUTOMATION SYSTEMS PRIVATE LIMITED	Open Market
14187	SUDITI INDUSTRIES LIMITED	Open Market
14188	Archroma india private limited	Open Market
14189	TRAFOMEC INDIA PRIVATE LIMITED	Open Market
14190	ASHOKA FOAM MULTI PLAST LIMITED	Open Market
14191	STAUBLI INDIA PRIVATE LIMITED	Open Market
14192	SPARROWS OFFSHORE SERVICES INDIA PRIVATE LIMITED	Open Market
14193	NOSCH LABS PRIVATE LIMITED	Open Market
14194	TRESBU TECHNOLOGIES PRIVATE LIMITED	Open Market
14195	KLN MOTOR AGENCIES PRIVATE LIMITED	Open Market
14196	ULTIMATE SOLUTIONS MEDCARE PRIVATE LIMITED	Open Market
14197	YELDI SOFTCOM PRIVATE LIMITED	Open Market
14198	CIRCULAR EDGE SOLUTION PRIVATE LIMITED	Open Market
14199	HERITAGE PRINT SERVICES PRIVATE LIMITED	Open Market
14200	MEGATECH CONTROL PRIVATE LIMITED	Open Market
14201	COLAN INFOTECH PRIVATE LIMITED	Open Market
14202	DOOTERIAH & KALE JVALLEY TEA ESTATES PRIVATE LIMITED	Open Market
14203	INZ AXIS TECH SERVICES PRIVATE LIMITED	Open Market
14204	SUSHIL GLOBAL COMMODITIES PRIVATE LIMITED	Open Market
14205	ORBIT NET SOLUTIONS PRIVATE LIMITED	Open Market
14206	ASCENT STAFFING SOLUTIONS PRIVATE LIMITED	Open Market
14207	AT INDIA AUTO PARTS PRIVATE LIMITED	Open Market
14208	BACK OFFICE SHARED SERVICES (INDIA) PRIVATE LIMITED	Open Market
14209	BASIX ACADEMY FOR BUILDING LIFELONG EMPLOYABILITY LIMITED	Open Market
14210	BIL INFRATECH LIMITED	Open Market
14211	BYUCKSAN INDIA PRIVATE LIMITED	Open Market
14212	C W LOGIX PRIVATE LIMITED	Open Market
14213	CENGAGE LEARNING INDIA PRIVATE LIMITED	Open Market
14214	DMI FINANCE PRIVATE LIMITED	Open Market
