S NO.	COMPANY NAME	COMPANY CATEGORY
56414	BINDLAS INTERNATIONAL LIMITED	CAT D
56415	BINDRA APPARELS PRIVATE LIMITED	CAT D
56416	BINDRA MOTORS PRIVATE LIMITED	CAT D
56417	BINDUBALA TRADING PRIVATE LIMITED	CAT D
56418	BINESH REALTORS AND HOTELIERS PRIVATE LIMITED	CAT D
56419	BINI LABORATORIES PRIVATE LIMITED	CAT D
56420	BINIT INFRATECH PRIVATE LIMITED	CAT D
56421	BINIX ELECTROSYSTEMS PRIVATE LIMITED	CAT D
56422	BINJRAJKA VALUE STEELS PRIVATE LIMITED	CAT D
56423	BINK HOTELS AND RESORTS PRIVATE LIMITED	CAT D
56424	BINNY WADS PRIVATE LIMITED	CAT D
56425	BINOD AUTO PRIVATE LIMITED	CAT D
56426	BIO ANALYTICAL TECHNOLOGIES INDIA PRIVATE LIMITED	CAT D
56427	BIO DIVERSE FARMING PRIVATE LIMITED	CAT D
56428	BIO INDIA INTERVENTIONAL TECHNOLOGIES PRIVATE LIMITED	CAT D
56429	BIO MEDICAL SYSTEMS PRIVATE LIMITED	CAT D
56430	BIO NOVA PHARMACEUTICALS PRIVATE LIMITED	CAT D
56431	BIO VEDA ACTION RESEARCH COMPANY	CAT D
56432	BIOCAD INDIA PRIVATE LIMITED	CAT D
56433	BIOENABLE TECHNOLOGIES PRIVATE LIMITED	CAT D
56434	BIOGENUIX MEDSYSTEMS PRIVATE LIMITED	CAT D
56435	BIOGENY DIAGNOSTICS PRIVATE LIMITED	CAT D
56436	BIOGROW SUBSTRATES INDIA PRIVATE LIMITED	CAT D
56437	BIOHERBAL REMEDIES PRIVATE LIMITED	CAT D
56438	BIOKIND HEALTHCARE PRIVATE LIMITED	CAT D
56439	BIOLAB DIAGNOSTICS INDIA PRIVATE LIMITED	CAT D
56440	BIOMED PRIVATE LIMITED	CAT D
56441	BIOMEX INSTRUMENTS PRIVATE LIMITED	CAT D
56442	BIOPHAR LIFESCIENCES PRIVATE LIMITED	CAT D
56443	BIOQUEST TECHNOLOGIES PRIVATE LIMITED	CAT D
56444	BIOSAFE MEDICAL INDIA PRIVATE LIMITED	CAT D
56445	BIOSCREEN INSTRUMENTS PRIVATE LIMITED	CAT D
56446	BIOSENSE TECHNOLOGIES PRIVATE LIMITED	CAT D
56447	BIOSPAN CONTAMINATION CONTROL SOLUTIONS PRIVATE LIMITED	CAT D
56448	BIOSPHERE LIFE SCIENCES PRIVATE LIMITED	CAT D
56449	BIOTEKNIKA TECHNOLOGIES PRIVATE LIMITED	CAT D
56450	BIOTIC LIFE SCIENCES INDIA PRIVATE LIMITED	CAT D
56451	BIOZED ENGINEERING PRIVATE LIMITED	CAT D
56452	BIPASHA AVIATION SERVICES PRIVATE LIMITED	CAT D
56453	BIPIN SYNTHETICS PRIVATE LIMITED	CAT D
56454	BIPIN TRANSPORT PRIVATE LIMITED	CAT D
56455	BIPIRAJ FINANCE PRIVATE LIMITED	CAT D
56456	BIPSON SURGICAL PRIVATE LIMITED	CAT D
56457	BIR STEELS PRIVATE LIMITED	CAT D
56458	BIRAMPUR CONSTRUCTION PRIVATE LIMITED	CAT D
56459	BIRBHUM AGRO PRODUCTS PRIVATE LIMITED	CAT D
56460	BIRBHUM KAOLINE AND ALLIED INDUSTRIES PRIVATE LIMITED	CAT D
56461	BIRBHUM OILS INDUSTRIES PRIVATE LIMITED	CAT D
56462	BIRD AUDIO INDIA PRIVATE LIMITED	CAT D
56463	BIRDMAN CHEMENG PRIVATE LIMITED	CAT D
56464	BIRDRES TECHNOLOGIES PRIVATE LIMITED	CAT D
56465	BIRENDRA MOHAN BASAK AND COMPANYPAPER PRIVATE LIMITED	CAT D
56466	BIRLA BOMBAY PRIVATE LIMITED	CAT D
56467	BIRLA BROTHERS PRIVATE LIMITED	CAT D
56468	BIRLA BUILDINGS LIMITED	CAT D
56469	BIRLA EASTERN LIMITED	CAT D
56470	BIRLA GOLD AND PRECIOUS METALS LIMITED	CAT D
56471	BIRLA GTM ENTREPOSE PRIVATE LIMITED	CAT D
56472	BIRLA HEALTHCARE AYURVEDA PRIVATE LIMITED	CAT D
56473	BIRLA INFRASTRUCTURE LIMITED	CAT D
56474	BIRMI IMPEX PRIVATE LIMITED	CAT D
56475	BIRMI SPINNING MILS PRIVATE LIMITED	CAT D
56476	BISHAK PHARMA PRIVATE LIMITED	CAT D
56477	BISHAL PAPER CONVERTORS INDIA PRIVATE LIMITED	CAT D
56478	BISHNU FLOUR MILLS PRIVATE LIMITED	CAT D
56479	BISHWANATH TRADERS AND INVESTMENT LIMITED	CAT D
56480	BISLANIA AGRO PRODUCTS PRIVATE LIMITED	CAT D
56481	BISMI FISHERIES PRIVATE LIMITED	CAT D
56482	BISMI PRAWN FARMS PRIVATE LIMITED	CAT D
56483	BISON WILDERNESS RESORTS PRIVATE LIMITED	CAT D
56484	BISPCO PROJECTS PRIVATE LIMITED	CAT D
56485	BISTAR ENCLAVE PRIVATE LIMITED	CAT D
56486	BISWAS ENGINEERING AND CONSTRUCTION SERVICES I PRIVATE LIMITED	CAT D
56487	BIT MAPPER INTEGRATION TECHNOLOGIES PRIVATE LIMITED	CAT D
56488	BIT SOFT SERVICES PRIVATE LIMITED	CAT D
56489	BIT TUL PRIVATE LIMITED	CAT D
56490	BITCODE TECHNOLOGIES PRIVATE LIMITED	CAT D
56491	BITS TACT INFOTECH PRIVATE LIMITED	CAT D
56492	BITUFLEX POLYMERS PRIVATE LIMITED	CAT D
56493	BIYANI ALLOYS PRIVATE LIMITED	CAT D
56494	BIYAR RUBBERS PRIVATE LIMITED	CAT D
56495	BIZACUMEN RESEARCH PRIVATE LIMITED	CAT D
56496	BIZANT CHEMIE PRIVATE LIMITED	CAT D
56497	BIZARI VENEER AND SAW MILLS LIMITED	CAT D
56498	BIZCONINDIA FACILITIES PRIVATE LIMITED	CAT D
56499	BIZGAZE LIMITED	CAT D
56500	BIZNESSFORCE SOFTWARE SOLUTIONS PRIVATE LIMITED	CAT D
56501	BIZNUSSOFT SOLUTIONS PRIVATE LIMITED	CAT D
56502	BIZNUSTEK SYSTEMS PRIVATE LIMITED	CAT D
56503	BIZRUNTIME IT SERVICES PRIVATE LIMITED	CAT D
56504	BJ PERFECT AUTO PARTS PRIVATE LIMITED	CAT D
56505	BJM INDUSTRIES LIMITED	CAT D
56506	BK STRUCTURAL CONTRACTS PRIVATE LIMITED	CAT D
56507	BK SYSTEMS PRIVATE LIMITED	CAT D
56508	BK TOUGHENED GLASS PRIVATE LIMITED	CAT D
56509	BKB INFRA PROJECTS PRIVATE LIMITED	CAT D
56510	BKC MALL MANAGEMENT PRIVATE LIMITED	CAT D
56511	BKD AGRO CHEMICALS PRIVATE LIMITED	CAT D
56512	BKG AUTOMOTIVE PRIVATE LIMITED	CAT D
56513	BKROLLING MILLS PRIVATE LIMITED	CAT D
56514	BKRS PHARMA PRIVATE LIMITED	CAT D
56515	BKT SPIN DISH PRIVATE LIMITED	CAT D
56516	BL PACKAGING PRIVATE LIMITED	CAT D
56517	BLA INFRASTRUCTURE PRIVATE LIMITED	CAT D
56518	BLACK AND WHITE BUSINESS SOLUTIONS PRIVATE LIMITED	CAT D
56519	BLACK BELT COMMANDOS SECURITY SYSTEMS PRIVATE LIMITED	CAT D
56520	BLACK BELT DETECTIVES PRIVATE LIMITED	CAT D
56521	BLACK JACK INDIA PRIVATE LIMITED	CAT D
56522	BLACK LABEL FASHIONS PRIVATE LIMITED	CAT D
56523	BLACK PANTHER GUARDS AND SERVICES PRIVATE LIMITED	CAT D
56524	BLACK RAIN HOSPITALITY PRIVATE LIMITED	CAT D
56525	BLACK ROSE TRADING PRIVATE LIMITED	CAT D
56526	BLACK SPARROW CLOTHING PRIVATE LIMITED	CAT D
56527	BLACK SWAN DRESS CARE AND DRY CLEANERS PRIVATE LIMITED	CAT D
56528	BLACK THUNDER THEME PARK PRIVATE LIMITED	CAT D
56529	BLACK TURTLE INDIA PRIVATE LIMITED	CAT D
56530	BLACKBERRY OVERSEAS PRIVATE LIMITED	CAT D
56531	BLACKDIAMOND CEMENTS PRIVATE LIMITED	CAT D
56532	BLACKGOLD PROFILES PRIVATE LIMITED	CAT D
56533	BLACKLIGHT STUDIO WORKS PRIVATE LIMITED	CAT D
56534	BLACKSTONE OVERSEAS PRIVATE LIMITED	CAT D
56535	BLACKSTONE RUBBER INDUSTRIES PRIVATE LIMITED	CAT D
56536	BLAST ABRASIVE PRIVATE LIMITED	CAT D
56537	BLAST CARBOBLOCKS PRIVATE LIMITED	CAT D
56538	BLASTCLEAN SYSTEMS PRIVATE LIMITED	CAT D
56539	BLAZE COMMUNICATIONS SYSTEM PRIVATE LIMITED	CAT D
56540	BLAZON ENGINEERING COMPANY PRIVATE LIMITED	CAT D
56541	BLB MALL MANAGEMENT COMPANY PRIVATE LIMITED	CAT D
56542	BLC INFRASTRUCTURES PRIVATE LIMITED	CAT D
56543	BLECHTEK SOLUTIONS INDIA PRIVATE LIMITED	CAT D
56544	BLESSINGS HEALTHCARE PRIVATE LIMITED	CAT D
56545	BLESSINGS SERVICE APARTMENTS PRIVATE LIMITED	CAT D
56546	BLG INTERNATIONAL PRIVATE LIMITED	CAT D
56547	BLIMP DESIGN PRIVATE LIMITED	CAT D
56548	BLINC CORP CONSULTANCY SERVICES PRIVATE LIMITED	CAT D
56549	BLISS AYURVEDA PRIVATE LIMITED	CAT D
56550	BLISS HOTELS LIMITED	CAT D
56551	BLISS LOGISTICS AND SHIPPING PRIVATE LIMITED	CAT D
56552	BLISTECH INTERNATIONAL PRIVATE LIMITED	CAT D
56553	BLM CLOTHING PRIVATE LIMITED	CAT D
56554	BLOOM FOOD ADDITIVES PRIVATE LIMITED	CAT D
56555	BLOOM PHARMA PRIVATE LIMITED	CAT D
56556	BLOOMBERG EXIM PRIVATE LIMITED	CAT D
56557	BLOOMBERG TELEVISION PRODUCTION SERVICES INDIA PRIVATE LIMITED	CAT D
56558	BLOOMING FASHIONS PRIVATE LIMITED	CAT D
56559	BLOSSOM FASHIONS INDIA PRIVATE LIMITED	CAT D
56560	BLOSSOM GOLD COLLECTIONS PRIVATE LIMITED	CAT D
56561	BLOSSOM KITCHENWARE PRIVATE LIMITED	CAT D
56562	BLOSSOM KOCHHAR COLLEGE OF CREATIVE ARTS AND DESIGN PRIVATE LIMITED	CAT D
56563	BLOSSOM MERCHANT TRADING PRIVATE LIMITED	CAT D
56564	BLOSSOM PLASTICS AND PACKAGING COMPANY PRIVATE LIMITED	CAT D
56565	BLOSSOM POLYMERS PRIVATE LIMITED	CAT D
56566	BLOW PET PRIVATE LIMITED	CAT D
56567	BLOW UP FASHION PRIVATE LIMITED	CAT D
56568	BLP WIND PROJECT AMBERI PRIVATE LIMITED	CAT D
56569	BLTRANSPORT PRIVATE LIMITED	CAT D
56570	BLUBEE INDUSTRIES PRIVATE LIMITED	CAT D
56571	BLUE BANG MEDIA AND ENTERTAINMENT PRIVATE LIMITED	CAT D
56572	BLUE BEACON ELECTRONIC SECURITY SYSTEMS PRIVATE LIMITED	CAT D
56573	BLUE BELL POLYMERS PRIVATE LIMITED	CAT D
56574	BLUE BIRD LOGISTICS PRIVATE LIMITED	CAT D
56575	BLUE BIRD TECHNICKS PRIVATE LIMITED	CAT D
56576	BLUE BIRD TECHNOLOGIES PRIVATE LIMITED	CAT D
56577	BLUE CHIP DYESTUFF INDUSTRIES PRIVATE LIMITED	CAT D
56578	BLUE CHIP ENERGY SOLUTIONS PRIVATE LIMITED	CAT D
56579	BLUE CHIP FABRIC PRIVATE LIMITED	CAT D
56580	BLUE CLUB COLLECTION PRIVATE LIMITED	CAT D
56581	BLUE COLD REFRIGERATION PRIVATE LIMITED	CAT D
56582	BLUE CONSULTING PRIVATE LIMITED	CAT D
56583	BLUE EDGE TRADE VENTURE PRIVATE LIMITED	CAT D
56584	BLUE HILL TRAVELS INDIA LIMITED	CAT D
56585	BLUE HORSE SHIPPING PRIVATE LIMITED	CAT D
56586	BLUE LOTUS DESIGNERS PRIVATE LIMITED	CAT D
56587	BLUE LOTUS JEWELLERY PRIVATE LIMITED	CAT D
56588	BLUE LOTUS REALTORS PRIVATE LIMITED	CAT D
56589	BLUE MOON LOGISTICS PRIVATE LIMITED	CAT D
56590	BLUE MOUNTAIN CHITS PRIVATE LIMITED	CAT D
56591	BLUE OCEAN LINE PRIVATE LIMITED	CAT D
56592	BLUE OCEAN MEDIA PRIVATE LIMITED	CAT D
56593	BLUE OCEAN TRANSTRADE PRIVATE LIMITED	CAT D
56594	BLUE OCEAN TRAVELS PRIVATE LIMITED	CAT D
56595	BLUE ORIENT TRADING INDIA PRIVATE LIMITED	CAT D
56596	BLUE PACK CARTONS PRIVATE LIMITED	CAT D
56597	BLUE ROOF INFOTAINMENT PRIVATE LIMITED	CAT D
56598	BLUE SEAS PAPERS PRIVATE LIMITED	CAT D
56599	BLUE SKY BRANDCOMM ASIA PRIVATE LIMITED	CAT D
56600	BLUE SPRING BEVERAGES PRIVATE LIMITED	CAT D
56601	BLUE TEX I PRIVATE LIMITED	CAT D
56602	BLUE WINGS TOURS AND TRAVELS PRIVATE LIMITED	CAT D
56603	BLUEAPPLE LOGISTIC SOLUTIONS PRIVATE LIMITED	CAT D
56604	BLUEART GRANITO PRIVATE LIMITED	CAT D
56605	BLUEARTH ENERGY PRIVATE LIMITED	CAT D
56606	BLUEBELL PREMIUM WATER PRIVATE LIMITED	CAT D
56607	BLUEBELLS TECHNOSOLUTIONS PRIVATE LIMITED	CAT D
56608	BLUEBIRD CREATIONS PRIVATE LIMITED	CAT D
56609	BLUEBIRD POWER CONTROLS PRIVATE LIMITED	CAT D
56610	BLUEBIRD SOFTWARE PRIVATE LIMITED	CAT D
56611	BLUEBRICKS TECHNOLOGIES PRIVATE LIMITED	CAT D
56612	BLUECHIP AMUSEMENTS INDIA PRIVATE LIMITED	CAT D
56613	BLUECHIP MEDIA PRIVATE LIMITED	CAT D
56614	BLUECHIP ONLINE SHARES INDIA PRIVATE LIMITED	CAT D
56615	BLUEFLOCK TECHNOLOGIES PRIVATE LIMITED	CAT D
56616	BLUEFROG MOBILE TECHNOLOGIES PRIVATE LIMITED	CAT D
56617	BLUEGRASS TECHNOLOGIES PRIVATE LIMITED	CAT D
56618	BLUELINE LOGISTICS PRIVATE LIMITED	CAT D
56619	BLUELOTUS TELEINFRA PRIVATE LIMITED	CAT D
56620	BLUEMERIC TECHNOLOGIES PRIVATE LIMITED	CAT D
56621	BLUEMOON COMMERCIAL PRIVATE LIMITED	CAT D
56622	BLUEMOUNT CASTINGS PRIVATE LIMITED	CAT D
56623	BLUEMOUNT PAPER AND BOARDS LIMITED	CAT D
56624	BLUESTAR AIR TRAVEL SERVICES I PRIVATE LIMITED	CAT D
56625	BLUESTAR COTTSPIN PRIVATE LIMITED	CAT D
56626	BLUETON PAPER PRODUCTS PRIVATE LIMITED	CAT D
56627	BLUSH COSMETICS PRIVATE LIMITED	CAT D
56628	BM MUNJAL ENERGIES PRIVATE LIMITED	CAT D
56629	BM UTILITY SERVICES PRIVATE LIMITED	CAT D
56630	BMA FOODS PRIVATE LIMITED	CAT D
56631	BMA PRINTS PRIVATE LIMITED	CAT D
56632	BMC ELECTROPLAST PRIVATE LIMITED	CAT D
56633	BMK BUSINESS HOTELS AND RESORTS PRIVATE LIMITED	CAT D
56634	BMMPAPER BOARD PRIVATE LIMITED	CAT D
56635	BMQR CERTIFICATIONS PRIVATE LIMITED	CAT D
56636	BMR GLOBAL SERVICES PRIVATE LIMITED	CAT D
56637	BMR MARINE PRODUCTS PRIVATE LIMITED	CAT D
56638	BMRV GUEST AND PRIDE RESORTS PRIVATE LIMITED	CAT D
56639	BMS PROJECTS PRIVATE LIMITED	CAT D
56640	BMSF DESIGN CONSULTANTS PRIVATE LIMITED	CAT D
56641	BMT MEDICAL DEVICES PRIVATE LIMITED	CAT D
56642	BMW VYAPAR PRIVATE LIMITED	CAT D
56643	BN BUILDCON INDIA PRIVATE LIMITED	CAT D
56644	BN PRECAST PRIVATE LIMITED	CAT D
56645	BNA FLEXINET SYSTEMS LIMITED	CAT D
56646	BNBS EXPORTS PRIVATE LIMITED	CAT D
56647	BNC INFRASTRUCTURE PRIVATE LIMITED	CAT D
56648	BNG FASHION GEARS PRIVATE LIMITED	CAT D
56649	BNM ORGANICS PRIVATE LIMITED	CAT D
56650	BNP ENGINEERING PROJECTS PRIVATE LIMITED	CAT D
56651	BNS SOFT PRIVATE LIMITED	CAT D
56652	BNT SOFT PRIVATE LIMITED	CAT D
56653	BO GAMER PRIVATE LIMITED	CAT D
56654	BO INDIA CONSULTANTS PRIVATE LIMITED	CAT D
56655	BOBBY TIKKIWALA INDIA PRIVATE LIMITED	CAT D
56656	BOBSHELL ELECTRODES LIMITED	CAT D
56657	BODY IN HARMONY INDIA PRIVATE LIMITED	CAT D
56658	BODYLAND GARMENTS PRIVATE LIMITED	CAT D
56659	BOFFIN BIOTECH PRIVATE LIMITED	CAT D
56660	BOHRA CARS PRIVATE LIMITED	CAT D
56661	BOHRA LIFESCIENCE PRIVATE LIMITED	CAT D
56662	BOI MEDIA ENTERTAINMENT PRIVATE LIMITED	CAT D
56663	BOISUR CHEMICALS PRIVATE LIMITED	CAT D
56664	BOKARO LAMINATE PRIVATE LIMITED	CAT D
56665	BOKU NETWORK SERVICES IN PRIVATE LIMITED	CAT D
56666	BOLDIE MINING SEALANTS PRIVATE LIMITED	CAT D
56667	BOLLFILTER INDIA PRIVATE LMITED	CAT D
56668	BOLLYWOOD NEWS SERVICE PRIVATE LIMITED	CAT D
56669	BOLLYWOOD TIMES PRIVATE LIMITED	CAT D
56670	BOLONG INFRA PRIVATE LIMITED	CAT D
56671	BOLTELL INFOMEDIA PRIVATE LIMITED	CAT D
56672	BOLTON PETFORMS PRIVATE LIMITED	CAT D
56673	BOM IND COURIER PRIVATE LIMITED	CAT D
56674	BOMAFA SPECIAL VALVE SOLUTIONS PRIVATE LIMITED	CAT D
56675	BOMBAY AMUSEMENT RIDES PRIVATE LIMITED	CAT D
56676	BOMBAY BRUSH INDORE PRIVATE LIMITED	CAT D
56677	BOMBAY CONDUCTORS AND ELECTRICALS LIMITED	CAT D
56678	BOMBAY CONSTRUCTION AND INFRAPROJECTS PRIVATE LIMITED	CAT D
56679	BOMBAY DESIGN CENTRE PRIVATE LIMITED	CAT D
56680	BOMBAY DUCK DINING COMPANY PRIVATE LIMITED	CAT D
56681	BOMBAY GLASS WORKS PRIVATE LIMITED	CAT D
56682	BOMBAY INTEGRATED ASSIGNMENT SOLUTIONS PRIVATE LIMITED	CAT D
56683	BOMBAY METAL WORKS PRIVATE LIMITED	CAT D
56684	BOMBAY PUBLICITY SERVICE PRIVATE LIMITED	CAT D
56685	BOMBAY SNUFF PRIVATE LIMITED	CAT D
56686	BOMBAY STATIONERS PRIVATE LIMITED	CAT D
56687	BOMBAY WIRE ROPES LIMITED	CAT D
56688	BOMBAYWALLA PURANPOLI PRIVATE LIMITED	CAT D
56689	BOMBAYWORKS SOFTWARE SOLUTIONS PRIVATE LIMITED	CAT D
56690	BOMMIDALA BROTHERS PRIVATE LIMITED	CAT D
56691	BOMMIDALA INTERNATIONAL PVT LIMITED	CAT D
56692	BOMMIDALA VENTURES PRIVATE LIMITED	CAT D
56693	BON SHIRTINGS PRIVATE LIMITED	CAT D
56694	BONAFIDE ARTS PRIVATE LIMITED	CAT D
56695	BONANZA BUILDTECH PRIVATE LIMITED	CAT D
56696	BONANZA INSURANCE BROKER PRIVATE LIMITED	CAT D
56697	BONDED TEXTILES PRIVATE LIMITED	CAT D
56698	BONDS TOILET PRODUCTS PRIVATE LIMITED	CAT D
56699	BONDWELL CORPORATE ADVISOR PRIVATE LIMITED	CAT D
56700	BONDWELL RESINS PRIVATE LIMITED	CAT D
56701	BONFAB TEXTILES INDIA PRIVATE LIMITED	CAT D
56702	BONIE EXPORTS PRIVATE LIMITED	CAT D
56703	BONNY CREATION PRIVATE LIMITED	CAT D
56704	BONOBITHI FARMS PRIVATE LIMITED	CAT D
56705	BONS LIGHT PRIVATE LIMITED	CAT D
56706	BOOKMYSHOW VENUES MANAGEMENT PRIVATE LIMITED	CAT D
56707	BOOKS AND ALLIED PRIVATE LIMITED	CAT D
56708	BOOM CLOTHING PRIVATE LIMITED	CAT D
56709	BOON INVESTMENT AND TRADING COMPANY PRIVATE LIMITED	CAT D
56710	BOOND MULTIFOODS PROCESSING PRIVATE LIMITED	CAT D
56711	BOOSTER PLANT GENETICS PRIVATE LIMITED	CAT D
56712	BOOT EXPORTS BOMBAY PRIVATE LIMITED	CAT D
56713	BOOTH FINTECH PRIVATE LIMITED	CAT D
56714	BOP CONSULTANTS PRIVATE LIMITED	CAT D
56715	BOP REALTY PRIVATE LIMITED	CAT D
56716	BOPARAIS MARTIAL SECURITY PRIVATE LIMITED	CAT D
56717	BOPPANA MEDICARE PRIVATE LIMITED	CAT D
56718	BOR NIRMAN PRIVATE LIMITED	CAT D
56719	BORA PHARMA PRIVATE LIMITED	CAT D
56720	BORAX INDIA LIMITED	CAT D
56721	BORDA FABRICS PRIVATE LIMITED	CAT D
56722	BORGHI BRUSH MACHINERY PRIVATE LIMITED	CAT D
56723	BORKAR CONSULTANCY SERVICES PRIVATE LIMITED	CAT D
56724	BORKARS DEVELOPERS PRIVATE LIMITED	CAT D
56725	BORSAD TOBACCO COMPANY PRIVATE LIMITED	CAT D
56726	BOSCON LEATHER PRODUCTS PRIVATE LIMITED	CAT D
56727	BOSS INFRASTRUCTURES PRIVATE LIMITED	CAT D
56728	BOSS MANAGEMENT SERVICES PRIVATE LIMITED	CAT D
56729	BOSS TECHNOCAST PRIVATE LIMITED	CAT D
56730	BOSTON PAINTS INDIA PRIVATE LIMITED	CAT D
56731	BOSTON TEAINDIALIMITED	CAT D
56732	BOT IT SERVICES PRIVATE LIMITED	CAT D
56733	BOTHRA MEGA BAZAAR PRIVATE LIMITED	CAT D
56734	BOTTLE CLOSE UP INDUSTRIES PRIVATE LIMITED	CAT D
56735	BOUTIQUE INDIA OVERSEAS PRIVATE LIMITED	CAT D
56736	BOW AND BAAN TECHNOLOGY SOLUTIONS PRIVATE LIMITED	CAT D
56737	BOW NISHI SERVICES PRIVATE LIMITED	CAT D
56738	BOX INVESTMENT ADVISORS PRIVATE LIMITED	CAT D
56739	BOYANCE INFRASTRUCTURE PRIVATE LIMITED	CAT D
56740	BOYZONE FOOTCARE INDIA PRIVATE LIMITED	CAT D
56741	BOYZONE POLYMERS INDIA PRIVATE LIMITED	CAT D
56742	BOZON TECHNOLOGIES PRIVATE LIMITED	CAT D
56743	BP BANSAL AGRITECH PRIVATE LIMITED	CAT D
56744	BP LUBRICANTS PRIVATE LIMITED	CAT D
56745	BP METAL PACKS PRIVATE LIMITED	CAT D
56746	BP PLYBOARD PRIVATE LIMITED	CAT D
56747	BPCSPACIFIC SPECIALITY PETROCHEMICALS PRIVATE LIMITED	CAT D
56748	BPGANGAR CONSTRUCTION PRIVATE LIMITED	CAT D
56749	BPMV BUSINESS SOLUTION PRIVATE LIMITED	CAT D
56750	BPS PRODUCTS PRIVATE LIMITED	CAT D
56751	BQ TECHNOLOGIES PRIVATE LIMITED	CAT D
56752	BR BIOCHEM LIFE SCIENCES PRIVATE LIMITED	CAT D
56753	BR ENTERPRISES PRIVATE LIMITED	CAT D
56754	BRAGANZA AND FULARI VENTURES PRIVATE LIMITED	CAT D
56755	BRAHAM HOSIERY PRIVATE LIMITED	CAT D
56756	BRAHAMPURI STEELS LIMITED	CAT D
56757	BRAHAMPUTRA CARGO CARRIERS PRIVATE LIMITED	CAT D
56758	BRAHMA PRINTPACK PRIVATE LIMITED	CAT D
56759	BRAHMADANDA HEALTHCARE SOLUTIONS PRIVATE LIMITED	CAT D
56760	BRAHMAGIRI HOLIDAYS PRIVATE LIMITED	CAT D
56761	BRAHMANANDA EDUCATIONS PRIVATE LIMITED	CAT D
56762	BRAHMANI GLASSTECH INDIA PRIVATE LIMITED	CAT D
56763	BRAHMAPUTRA CARBON LIMITED	CAT D
56764	BRAHMAPUTRA FOODS PRIVATE LIMITED	CAT D
56765	BRAHMAPUTRA GRIDEQUIP PRIVATE LIMITED	CAT D
56766	BRAHMAPUTRA PACKERS PRIVATE LIMITED	CAT D
56767	BRAHMI CONSTRUCTIONS PRIVATE LIMITED	CAT D
56768	BRAIN MANAGEMENT CONSULTANTS INDIA PRIVATE LIMITED	CAT D
56769	BRAINTREE ADVISORY AND CONSULTING GROUP PRIVATE LIMITED	CAT D
56770	BRAINWAVE HEALTHCARE PRIVATE LIMITED	CAT D
56771	BRAJ POWER PRIVATE LIMITED	CAT D
56772	BRAJABHUMI PADDY PROCESSING PRIVATE LIMITED	CAT D
56773	BRAJBHUMI NIRMAAN PRIVATE LIMITED	CAT D
56774	BRAMH BALAJI FOODS PRIVATE LIMITED	CAT D
56775	BRAMHA ISPAT PRIVATE LIMITED	CAT D
56776	BRAMHACORP LEISURE CLUBS PRIVATE LIMITED	CAT D
56777	BRAMHALL DEVELOPERS PRIVATE LIMITED	CAT D
56778	BRAND AID PRIVATE LIMITED	CAT D
56779	BRAND BAZOOKA ADVERTISING PRIVATE LIMITED	CAT D
56780	BRAND HARVEST CONSULTANCY PRIVATE LIMITED	CAT D
56781	BRAND PLANET CONSULTANTS INDIA PRIVATE LIMITED	CAT D
56782	BRAND SHELL PRIVATE LIMITED	CAT D
56783	BRANDAID EVENTS INDIA PRIVATE LIMITED	CAT D
56784	BRANDCONNECT MARKETING PRIVATE LIMITED	CAT D
56785	BRANDIO LEATHER PRIVATE LIMITED	CAT D
56786	BRANDMARK SOLUTIONS PRIVATE LIMITED	CAT D
56787	BRANDPIER SOFTWARE PRIVATE LIMITED	CAT D
56788	BRANDSTIK SOLUTIONS PRIVATE LIMITED	CAT D
56789	BRANDSUM TECH SOLUTIONS PRIVATE LIMITED	CAT D
56790	BRANNIGAN RELOCATION PRIVATE LIMITED	CAT D
56791	BRASSTECH ENGINEERING PRIVATE LIMITED	CAT D
56792	BRAVO SECURITY SERVICES PRIVATE LIMITED	CAT D
56793	BREAD BASKET PRIVATE LIMITED	CAT D
56794	BREATHEEASY CONSULTANTS PRIVATE LIMITED	CAT D
56795	BRENLIC INVESTMENTS PRIVATE LIMITED	CAT D
56796	BRENNA IRRIGATION PRIVATE LIMITED	CAT D
56797	BRESMED HEALTH SOLUTIONS INDIA PRIVATE LIMITED	CAT D
56798	BRETTON WOODS FINLEASE LIMITED	CAT D
56799	BREVERA TECHNOLOGIES PRIVATE LIMITED	CAT D
56800	BREVITY SOFTWARE SOLUTIONS PRIVATE LIMITED	CAT D
56801	BREW WORKS PRIVATE LIMITED	CAT D
56802	BREWFORCE LIMITED	CAT D
56803	BRGD INGOT PRIVATE LIMITED	CAT D
56804	BRIC DESIGNS PRIVATE LIMITED	CAT D
56805	BRICK AND BYTE INNOVATIVE PRODUCTS PRIVATE LIMITED	CAT D
56806	BRIDGE CONNECTIVITY SOLUTIONS PRIVATE LIMITED	CAT D
56807	BRIDGE MANAGEMENT SERVICES PRIVATE LIMITED	CAT D
56808	BRIDGE MEDISALES PRIVATE LIMITED	CAT D
56809	BRIDGEWAY TEXTILES PRIVATE LIMITED	CAT D
56810	BRIDIANT TRADING AND MARKETING PVT LIMITED	CAT D
56811	BRIGHT BURNISHING TOOLS PRIVATE LIMITED	CAT D
56812	BRIGHT CABLES PRIVATE LIMITED	CAT D
56813	BRIGHT EDGE EDUSYSTEMS PRIVATE LIMITED	CAT D
56814	BRIGHT ENGINEERING WORKS PRIVATE LIMITED	CAT D
56815	BRIGHT HOSPITALITY PRIVATE LIMITED	CAT D
