S NO.	COMPANY NAME	COMPANY CATEGORY
33203	Sango india automotive parts private limited	 CAT D 
33204	INFINITY INTERIORS PRIVATE LIMITED	 CAT C 
33205	FTD INDIA PRIVATE LIMITED	 CAT D 
33206	NILKAMAL CONTROL SYSTEMS PRIVATE LIMITED	 CAT D 
33207	NIPPON STEEL AND SUMIKIN MATERIALS INDIA PRIVATE LIMITED	 CAT C 
33208	ALLIANZ TECHNOLOGY SE	 CAT C 
33209	CENTRAL INVESTIGATION AND SECURITY SERVICES LIMITED	 CAT B 
33210	AAR AAR TECHNOPLAST PRIVATE LIMITED	 CAT C 
33211	Uppal Projects Private Limited	 CAT D 
33212	DP COCOA PRODUCTS LLP	 CAT B 
33213	ARCHIT ORGANOSYS LIMITED	 CAT C 
33214	CITRUS VENTURES PRIVATE LIMITED	 CAT C 
33215	Mirraw Online Services Pvt Ltd	 CAT D 
33216	ZIRCA DIGITAL SOLUTIONS PRIVATE LIMITED	 CAT D 
33217	HYLINE MEDICONZ PRIVATE LIMITED	 CAT D 
33218	KINGFISHER PRODUCTS PRIVATE LIMITED	 CAT D 
33219	ANGUS CONSULTING ENGINEERS PRIVATE LIMITED	 CAT D 
33220	G V G PAPER MILLS PRIVATE LIMITED	 CAT B 
33221	BOSSH TECHNOLOGY INDIA LIMITED	 CAT C 
33222	RED CORAL MERCHANDISING PRIVATE LIMITED	 CAT D 
33223	AVATI CONSULTING SOLUTIONS PRIVATE LIMITED	 CAT D 
33224	BLOOM INFRASTRUCTURE AND LOGISTICS INDIA PVT LTD	 CAT D 
33225	MANGLAM IMAGING PRIVATE LIMITED	 CAT C 
33226	NARENDRA POLY PRINTS LIMITED	 CAT D 
33227	VST ELECTRONIC SECURITY PRIVATE LIMITED	 CAT D 
33228	TOYAM INDUSTRIES LIMITED	 CAT D 
33229	PHAEX POLYMERS PVT LTD	 CAT D 
33230	PASA RESOURCES PVT LTD	 CAT B 
33231	AIRLINKS CARGO PRIVATE LIMITED	 CAT D 
33232	MANAV ENERGY PRIVATE LIMITED	 CAT C 
33233	VAMA EVENTS PRIVATE LIMITED	 CAT D 
33234	SELFCARE SUPPORT PRIVATE LIMITED	 CAT D 
33235	SUBHADRA METALS PRIVATE LIMITED	 CAT D 
33236	zeniya electech pvt ltd	 CAT D 
33237	INDEX LOGISTICS PRIVATE LIMITED	 CAT C 
33238	SPLENDOR DEVELOPERS PRIVATE LIMITED	 CAT D 
33239	RGA GLOBAL SHARED SERVICES INDIA PVT LTD	 CAT D 
33240	SUPERCFO SERVICES PRIVATE LIMITED	 CAT D 
33241	JASH PHARMA PRIVATE LIMITED	 CAT D 
33242	AGUAPURO EQUIPMENTS PRIVATE LIMITED	 CAT D 
33243	TRICON BUILDWELL PRIVATE LIMITED	 CAT D 
33244	FOURTH AMBIT TECHNOLOGIES PRIVATE LIMITED	 CAT D 
33245	ORO DECOR PRIVATE LIMITED	 CAT D 
33246	TRACELINK INDIA PRIVATE LIMITED	 CAT C 
33247	Aleph Book Company Private Limited	 CAT D 
33248	SUJATA CARBONS PRIVATE LIMITED	 CAT D 
33249	GLASSO PACK PRIVATE LIMITED	 CAT B 
33250	ROKSAM ENTERPRISES PRIVATE LIMITED	 CAT D 
33251	ARGUS EMBEDDED SYSTEMS PRIVATE LIMITED	 CAT D 
33252	MONEYFROG CONSULTANTS PRIVATE LIMITED	 CAT D 
33253	WACKER NEUSON EQUIPMENT PRIVATE LIMITED	 CAT D 
33254	ATULSIA TECHNOLOGIES PRIVATE LIMITED	 CAT D 
33255	JRG AUTOMOTIVE INDUSTRIES INDIA PRIVATE LIMITED	 CAT D 
33256	HORIZONTAL INTEGRATION INDIA PRIVATE LIMITED	 CAT D 
33257	LOGICA INFOTECH SERVICES PRIVATE LIMITED	 CAT D 
33258	NEELKANTH REALTORS PRIVATE LIMITED	 CAT D 
33259	THANE HEALTH CARE PRIVATE LIMITED	 CAT D 
33260	CONTEMPORARY LEATHER PRIVATE LIMITED	 CAT D 
33261	MICROAD INDIA PRIVATE LIMITED	 CAT D 
33262	SOMFY INDIA PRIVATE LIMITED	 CAT D 
33263	SUNRISE FOAM PRODUCT PRIVATE LIMITED	 CAT D 
33264	BIZNUSSOFT SOLUTIONS PRIVATE LIMITED	 CAT D 
33265	GENESIS INFOSERVE PRIVATE LIMITED	 CAT D 
33266	SEABRIDGE REALTY PRIVATE LIMITED	 CAT D 
33267	TOWER INSURANCE AND REINSURANCE BROKERS INDIA PRIVATE LIMITED	 CAT D 
33268	VOLVO AUTO INDIA PRIVATE LIMITED	 CAT B 
33269	KARROT OVERSEAS PRIVATE LIMITED	 CAT D 
33270	IMPACT BIG DATA ANALYSIS PRIVATE LIMITED	 CAT C 
33271	IPAC AUTOMATION PRIVATE LIMITED	 CAT D 
33272	KLEENTECH NETWORK PRIVATE LIMITED	 CAT D 
33273	OOYALA INDIA PRIVATE LIMITED	 CAT D 
33274	ALLIANCE WEB SOLUTION PRIVATE LIMITED	 CAT D 
33275	GLOW PHARMA PRIVATE LIMITED	 CAT C 
33276	JDIANM LIGHTING PRIVATE LIMITED	 CAT D 
33277	DHRUV COTTON PROCESSING PRIVATE LIMITED	 CAT B 
33278	DOLAR ENGG INDUSTRIES PVT LTD	 CAT D 
33279	SURYA CHILDRENS MEDICARE PVT LTD	 CAT C 
33280	SLOYD VENTURES PRIVATE LIMITED	 CAT D 
33281	BEST SECURITY SERVICES PRIVATE LIMITED	 CAT D 
33282	LANCER FOOTWEAR INDIA PVT LTD	 CAT B 
33283	REFLEXION INTERIOR DESIGNERS and TURNKEY PRIVATE LIMITED	 CAT D 
33284	M DINSHAW AND COMPANY PRIVATE LIMITED	 CAT D 
33285	COACTION COM PRIVATE LIMITED	 CAT D 
33286	POMONA TRADING COMPANY PRIVATE LIMITED	 CAT D 
33287	LEZORA VITRIFIED PRIVATE LIMITED	 CAT C 
33288	CAMPUS ACTIVEWEAR PVT LTD	 CAT B 
33289	MGM VARVEL POWER TRANSMISSION PRIVATE LIMITED	 CAT D 
33290	DESIGN FACTORY PRIVATE LIMITED	 CAT D 
33291	STERLING ADDLIFE INDIA PRIVATE LIMITED	 CAT B 
33292	SMAYAN HEALTHCARE PVT LTD	 CAT D 
33293	VR MEDICARE PRIVATE LIMITED	 CAT C 
33294	PBOPLUS CONSULTING SERVICES PVT LTD	 CAT D 
33295	NOVICA ARTS AND HANDICRAFTS INDIA PRIVATE LIMITED	 CAT D 
33296	CES GLOBAL IT SOLUTIONS PRIVATE LIMITED	 CAT D 
33297	INNOVACION RETAIL PRIVATE LIMITED	 CAT D 
33298	NALCO METAL PRODUCTS LTD	 CAT D 
33299	UNIQUE CONCRETE TECHNOLOGIES PRIVATE LIMITED	 CAT B 
33300	SPEECH AND HEARING CARE PRIVATE LIMITED	 CAT D 
33301	GIRNAR AYURVEDIC PHARMACY PVT LTD	 CAT D 
33302	SPJ INFRASTRUCTURE PRIVATE LIMITED	 CAT D 
33303	APEX GUDUR FOOTWEAR PRIVATE LIMITED	 CAT C 
33304	ANJALI HOTELS PVT LTD	 CAT B 
33305	MEMBRANE GROUP INDIA PRIVATE LIMITED	 CAT D 
33306	STAR PAPER MILLS LTD	 CAT C 
33307	QED CLINICAL SERVICES INDIA PRIVATE LIMITED	 CAT D 
33308	S P P FOOD PRODUCTS PRIVATE LIMITED	 CAT C 
33309	BAJORIA ENTERTAINMENT PRIVATE LIMITED	 CAT B 
33310	AIBEL ADVERTISING AND MEDIA SOLUTIONS PRIVATE LIMITED	 CAT D 
33311	SENSE DIGITAL MEDIA PVT LTD	 CAT C 
33312	CARDINAL HEALTH MEDICAL PRODUCTS INDIA PRIVATE LIMITED	 CAT D 
33313	THREE D TOOLS PRIVATE LIMITED	 CAT D 
33314	ALPINE INTERNATIONAL PRIVATE LIMITED	 CAT D 
33315	ANANYA TRADEVISION PRIVATE LIMITED	 CAT D 
33316	PECOPP PEST CONTROL SERVICES PVT LTD	 CAT D 
33317	FOCUS TRADE FAIRS PRIVATE LIMITED	 CAT D 
33318	DBFS DERIVATIVES AND COMMODITIES LIMITED	 CAT D 
33319	HANWHA INTERNATIONAL INDIA PRIVATE LIMITED	 CAT B 
33320	TECHNOVA ENGINEERS PRIVATE LIMITED	 CAT D 
33321	H AND H PRECISION PRIVATE LIMITED	 CAT D 
33322	AKRUTI KITCHENS AND FURNITURE PRIVATE LIMITED	 CAT D 
33323	SHAH INFRA TOWERS PVT LTD	 CAT C 
33324	G K CASTING PRIVATE LIMITED	 CAT D 
33325	QUALITY SERVICES AND SOLUTIONS PRIVATE LIMITED	 CAT D 
33326	SENSING TECHNOLOGIES PRIVATE LIMITED	 CAT D 
33327	SEASPEED CONTAINER LINES PRIVATE LIMITED	 CAT D 
33328	VEEGRIP BELTS PRIVATE LIMITED	 CAT D 
33329	VALUEPLUS OUT SOURCING AND CONSULTANCY SERVICES PRIVATE LIMITED	 CAT D 
33330	VIMAL FIRE CONTROLS PRIVATE LIMITED	 CAT B 
33331	KHAZANAH INDIA ADVISORS PRIVATE LIMITED	 CAT D 
33332	Big Rattle Technologies Private Limited	 CAT D 
33333	SPECTRUM SAFETY SOLUTIONS PRIVATE LIMITED	 CAT D 
33334	TECKNOTROVE SYSTEMS INDIA PRIVATE LIMITED	 CAT D 
33335	OM DIESELS PVT LTD	 CAT D 
33336	MADDI LAKSHMAIAH AND COMPANY PRIVATE LIMITED	 CAT B 
33337	ASIM NAVIGATION INDIA PVT LTD	 CAT C 
33338	SAYA TOURSOLUTIONS PRIVATE LIMITED	 CAT D 
33339	STALWART MANAGEMENT CONSULTANCY SERVICES PRIVATE LIMITED	 CAT D 
33340	WORKPLACE SYNERGIES PRIVATE LIMITED	 CAT D 
33341	BUZZINGA DIGITAL PRIVATE LIMITED	 CAT D 
33342	PIONEER INFRACONSULTANTS PRIVATE LIMITED	 CAT D 
33343	ALMIGHTY INTERNATIONAL LOGISTICS INDIA PRIVATE LIMITED	 CAT D 
33344	CRAYON INFOTECH PRIVATE LIMITED	 CAT D 
33345	SURAAJ LINENS PRIVATE LIMITED	 CAT D 
33346	NETSCOUT SYSTEMS INDUSTRIAL PRIVATE LIMITED	 CAT C 
33347	ATS ESTATES PRIVATE LIMITED	 CAT B 
33348	CLOUDTHAT TECHNOLOGIES PRIVATE LIMITED	 CAT C 
33349	FLAMINGO FABEXPO PRIVATE LIMITED	 CAT D 
33350	KANEGRADE FLAVOURS AND INGREDIENTS PRIVATE LIMITED	 CAT D 
33351	GREEN BUSINESS CERTIFICATION INSTITUTE PRIVATE LIMITED	 CAT D 
33352	SAILOTECH PRIVATE LIMITED	 CAT C 
33353	Olive builders and developers private limited	 CAT D 
33354	Shamik enterprises private limited	 CAT D 
33355	Rajkamal builders infrastructure private limited	 CAT C 
33356	Mana projects private limited	 CAT C 
33357	Sarjan infracon private limited	 CAT C 
33358	Teemage builders private limited	 CAT C 
33359	PRAKRUTI AVENUES PRIVATE LIMITED	 CAT C 
33360	Mjr builders private limited	 CAT C 
33361	Aaria projects private limited	 CAT D 
33362	P g setty construction technology private limited	 CAT C 
33363	GAJA ENGINEERING PRIVATE LIMITED	 CAT D 
33364	Passive infra projects private limited	 CAT C 
33365	Bhrunda infra private limited	 CAT C 
33366	Ascent engineers & infrastructures india private limited	 CAT C 
33367	GA INFRA PRIVATE LIMITED	 CAT C 
33368	Nanda automobiles private limited	 CAT C 
33369	Apco cars private limited	 CAT C 
33370	Sri amman cars india private limited	 CAT C 
33371	Poddar car world private limited	 CAT C 
33372	Shital motors private limited	 CAT C 
33373	Jahnvi motor private limited	 CAT C 
33374	Ramani automobile private limited	 CAT C 
33375	Ramani cars private limited	 CAT C 
33376	Martial motors private limited	 CAT C 
33377	Evm motors & vehicles india private limited	 CAT C 
33378	MGS SALES PRIVATE LIMITED	 CAT C 
33379	Crossland trucks private limited	 CAT C 
33380	SATYA TRUCKING PRIVATE LIMITED	 CAT C 
33381	Navjivan motors private limited	 CAT C 
33382	One auto private limited	 CAT C 
33383	Nexgensolution technologies private ltd	 CAT C 
33384	Popular wheelers (india) private limited	 CAT C 
33385	Eakansh motors private limited	 CAT C 
33386	K p cars private limited	 CAT C 
33387	Ganesh expotrade private limited	 CAT D 
33388	Prem cars private limited	 CAT C 
33389	Crossland cars private limited	 CAT C 
33390	Harsha auto agencies private limited	 CAT D 
33391	Kcm appliances private limited	 CAT C 
33392	Durgesh impex private limited	 CAT C 
33393	Parikh enterprises private limited	 CAT C 
33394	Aadi imports private limited	 CAT D 
33395	Exmart international private limited	 CAT C 
33396	Thakur apparels private limited	 CAT C 
33397	Vnkc agrocom private limited	 CAT C 
33398	ENTER 10 TELEVISION PRIVATE LIMITED	 CAT D 
33399	TRUVALUE AGRO VENTURES PRIVATE LIMITED	 CAT C 
33400	Guru amardass international pvt ltd	 CAT D 
33401	Best buildwell private limited	 CAT C 
33402	Ganpati hitech distributors private limited	 CAT D 
33403	Suresh enterprises private limited	 CAT C 
33404	EASTERNBULK TRADING & SHIPPING PRIVATE LIMITED.	 CAT D 
33405	Jyoti automobiles private limited	 CAT C 
33406	Budhia agencies private limited	 CAT C 
33407	Stuti processors private limited	 CAT D 
33408	Srss agro private limited	 CAT C 
33409	DEYS MEDICAL STORES PVT LTD	 CAT D 
33410	Sandesh distributor private limited	 CAT C 
33411	Hp telecom india private limited	 CAT C 
33412	Reira petro services private limited	 CAT D 
33413	Bombay hardware p ltd	 CAT C 
33414	Concrete additives and chemicals private limited	 CAT D 
33415	Srinivasa sales & service private limited	 CAT C 
33416	Keysight technologies india private limited	 CAT C 
33417	Zeal tradelinks private limited	 CAT C 
33418	TAANUSHRE INTERNATIONALS PRIVATE LIMITED	 CAT D 
33419	Sanjay sales private limited	 CAT C 
33420	Singhal commodities private limited	 CAT C 
33421	Vinspri distributors private limited	 CAT D 
33422	Technotrade impex india private limited	 CAT C 
33423	Nancy impex private limited	 CAT D 
33424	Choraria industries private limited	 CAT D 
33425	Frog cellsat limited	 CAT D 
33426	Oasis commercial private limited	 CAT C 
33427	Worldfa exports private limited	 CAT C 
33428	Marche retail private limited	 CAT D 
33429	GP Global Energy Private Limited	 CAT C 
33430	H.R. EXPORTS PRIVATE LIMITED	 CAT D 
33431	Newage fire fighting company limited	 CAT C 
33432	La tim sourcing (india) private limited	 CAT D 
33433	Korath gulflinks impex private limited	 CAT D 
33434	Delmore trading pvt ltd	 CAT D 
33435	Bharat steel yard private limited	 CAT C 
33436	Deepak international limited	 CAT C 
33437	Grace suppliers pvt. ltd.	 CAT C 
33438	Viat instruments pvt.ltd.	 CAT D 
33439	Mbj traders private limited	 CAT C 
33440	Arihant innochem private limited	 CAT C 
33441	Seasons international private limited	 CAT D 
33442	Rmkv fashion garment private limited	 CAT C 
33443	Hardtrac computer services private limited	 CAT D 
33444	Roj leather exports private limited	 CAT D 
33445	Eswari exports private limited	 CAT C 
33446	Subway systems india private limited	 CAT D 
33447	HARI OM RETAIL PRIVATE LIMITED	 CAT C 
33448	B j bhandari papers private limited	 CAT C 
33449	Amrik singh and sons crane services private limited	 CAT D 
33450	Durga carriers private limited	 CAT C 
33451	Subham freight carriers india private limited	 CAT C 
33452	Krrish motors private limited	 CAT C 
33453	Mahendra roadlines private limited	 CAT C 
33454	Reetu roadlines private limited	 CAT C 
33455	RAGHUNANDAN INDUSTRIES PRIVATE LIMITED	 CAT D 
33456	Chetak international private limited	 CAT C 
33457	M j logistic services limited	 CAT C 
33458	Agrawal roadlines pvt ltd	 CAT C 
33459	Kamal translink private limited	 CAT C 
33460	Shodha motors private limited	 CAT C 
33461	Embee road services private limited	 CAT C 
33462	Nabros transport pvt ltd	 CAT C 
33463	Hazel logistics private limited	 CAT D 
33464	B m roadlines private limited	 CAT D 
33465	Bmw logistics private limited	 CAT C 
33466	Economic transport organisation limited	 CAT C 
33467	Cell com teleservices private limited	 CAT C 
33468	Transolutions private limited	 CAT C 
33469	R g cellulars pvt ltd	 CAT C 
33470	Intermedia cable communication private limited	 CAT D 
33471	Prl projects & infrastructure limited	 CAT C 
33472	NIRSHILP COMMODITIES AND TRADING PRIVATELIMITED	 CAT C 
33473	Steel space private limited	 CAT C 
33474	Comt constructions private limited	 CAT C 
33475	SHIVSHAKTI REALHOME PRIVATE LIMITED	 CAT C 
33476	Vrinda engineers private limited	 CAT C 
33477	Sipani properties private limited	 CAT D 
33478	Solitaire infrahome private limited	 CAT D 
33479	MORNING GLORY INFRA LIMITED	 CAT D 
33480	Instant transport solution private limited	 CAT D 
33481	Krl infratech (india) limited	 CAT D 
33482	Savlon sulz private limited	 CAT C 
33483	Archee group contracts private limited	 CAT D 
33484	Mahafeed speciality fertilizers (india) private limited	 CAT D 
33485	Saya buildcon consortium private limited	 CAT C 
33486	Nanu estates private limited	 CAT D 
33487	Qi network enterprise private limited	 CAT C 
33488	V.j. infonet private limited	 CAT D 
33489	Arista networks india private limited	 CAT D 
33490	Quantum hitech merchandising private limited	 CAT D 
33491	National internet exchange of india	 CAT D 
33492	Shreenath smart technologies private limited	 CAT D 
33493	Ucweb mobile private limited	 CAT C 
33494	Generation nxt compmart private limited	 CAT C 
33495	Gi retail private limited	 CAT C 
33496	Nomura research institute financial technologies india private limited	 CAT D 
33497	BIOTECHNOLOGY INDUSTRY RESEARCH ASSISTANCE COUNCIL	 CAT D 
33498	Yashoda hospital and research centre limited	 CAT C 
33499	FIELD MOTOR Private Limited	 CAT C 
33500	Alliance connect ad private limited	 CAT C 
33501	Satkar travels private limited	 CAT C 
33502	Varunani marketing private limited	 CAT D 
33503	KAMLESH AUTOWHEELS PRIVATE LIMITED	 CAT C 
33504	Asics india private limited	 CAT D 
33505	Natroyal industries private limited	 CAT C 
33506	P j b engineers private limited	 CAT C 
33507	Kalpataru properties private limited	 CAT C 
33508	N s associates private limited	 CAT C 
33509	Anukar projects private limited	 CAT C 
33510	Prakash arts private limited	 CAT D 
33511	Innocean worldwide communication private limited	 CAT C 
33512	Genesis advertising pvt ltd	 CAT C 
33513	Panorama exports pvt ltd	 CAT C 
33514	Omega bright steel private limited	 CAT C 
33515	EdCIL (India) Limited	 CAT C 
33516	Imperial malts limited	 CAT C 
33517	Svam power plants private limited	 CAT C 
33518	Sentinels security private limited	 CAT D 
33519	Vidya metal manufacturing co private limited	 CAT D 
33520	Mahaveera transport private limited	 CAT C 
33521	Sophisticated industrial materials analytic labs private ltd	 CAT C 
33522	Anil brother decorators private limited	 CAT D 
33523	Anr international private limited	 CAT C 
33524	MOBILE COMMUNICATIONS INDIA PRIVATE LIMITED	 CAT C 
33525	AADYA OVERSEAS LIMITED	 CAT C 
33526	DAIRYCRAFT (INDIA) PRIVATE LIMITED	 CAT D 
33527	Opera global private limited	 CAT C 
33528	Keshav hichem private limited	 CAT D 
33529	Stellar ventures private limited	 CAT C 
33530	Rajyog international private limited	 CAT C 
33531	Karna paints pvt ltd	 CAT C 
33532	Tempo automobiles pvt ltd	 CAT D 
33533	Lakshita fashions private limited	 CAT D 
33534	Digi drives pvt ltd	 CAT C 
33535	Cmg biotech private limited	 CAT D 
33536	Msr india limited	 CAT C 
33537	Indian sucrose limited	 CAT C 
33538	Reliance chemotex industries ltd	 CAT C 
33539	Refex industries limited	 CAT D 
33540	Swaraj automotives limited	 CAT D 
33541	Khoday india limited	 CAT C 
33542	Waves aircon private limited	 CAT C 
33543	Krishna grupo antolin private limited	 CAT C 
33544	Munix (india) private limited	 CAT D 
33545	Fitex industries ltd	 CAT C 
33546	Aristo bio-tech and lifescience private limited	 CAT C 
33547	Kaithal solvent (p) ltd.	 CAT C 
33548	Gem edible oils private limited	 CAT C 
33549	Asha ram and sons private limited	 CAT C 
33550	Tippers and trailers india private limited	 CAT C 
33551	Shiva automobiles private limited	 CAT C 
33552	Konkan speciality polyproducts private limited	 CAT C 
33553	Kanchana automobiles private limited	 CAT C 
33554	Sparsh automobiles private limited	 CAT C 
33555	CENTRAL INDIA INDUSTRIES LTD.	 CAT C 
33556	Samriddhi petroproducts private limited	 CAT D 
33557	Maheshwari mining private limited	 CAT C 
33558	Neogenetics foods private limited	 CAT C 
33559	Chheda specialities foods private limited	 CAT C 
33560	ARVIND DAIRY PRIVATE LIMITED	 CAT D 
33561	Kutwal foods private limited	 CAT D 
33562	Hangyo icecreams private limited	 CAT D 
33563	Sirmour remedies private limited	 CAT C 
33564	Sona cereal products private limited	 CAT D 
33565	Keerthi agro mills private limited	 CAT C 
33566	Radhee foods private limited	 CAT C 
33567	Arunodya feeds private limited	 CAT C 
33568	Shrawasthi agrotech private limited	 CAT C 
33569	Aachi special foods private limited	 CAT C 
33570	Mukunda dairy products private limited	 CAT C 
33571	Ghanta foods private limited	 CAT C 
33572	R.g. international private limited	 CAT C 
33573	Gwalia sweets pvt ltd	 CAT D 
33574	J.p. distilleries private limited	 CAT C 
33575	Vijeta beverages private limited	 CAT C 
33576	AMITARA OVERSEAS LIMITED	 CAT D 
33577	Ridham synthetics private limited	 CAT D 
33578	Dhruva woollen mills private limited	 CAT D 
33579	GOKUL TEX PRINT PRIVATE LIMITED	 CAT D 
33580	Mangalam ventures limited	 CAT C 
33581	Navjeevan synthetics private limited	 CAT D 
33582	Mehra polytex private limited	 CAT C 
33583	Darshan creation private limited	 CAT D 
33584	Ramdev synthetics private limited	 CAT C 
33585	Golden mandhir retail private limited	 CAT C 
33586	Omax cotspin private limited	 CAT C 
33587	GAGAN SILK MILLS PVT LTD	 CAT D 
33588	Vipul industries private limited	 CAT C 
33589	Krishna terine private limited	 CAT D 
33590	Jaybharat dyeing and printing private limited	 CAT D 
33591	Sanskar synthetics private limited	 CAT C 
33592	INDIAN WOMEN FASHIONS PRIVATE LIMITED	 CAT C 
33593	Shri laxmi polycoat private limited	 CAT C 
33594	Sumeet synfab india private limited	 CAT C 
33595	H.m.textiles private limited	 CAT C 
33596	Omkar agrotech private limited	 CAT C 
33597	Vaibhavlaxmi spinning mills limited	 CAT C 
33598	Angel fibers private limited	 CAT C 
33599	Krushna cotex private limited	 CAT C 
33600	Marvel dyers and processors private limited	 CAT C 
33601	Charbhuja cotton private limited	 CAT D 
33602	Ssv spinners private limited	 CAT C 
33603	GUJARAT POLYFILMS LIMITED	 CAT C 
33604	Creative international private limited	 CAT C 
33605	Ahuja synfab private limited	 CAT C 
33606	Kothari processors private limited	 CAT C 
33607	Frendi fashions private limited	 CAT C 
33608	Boston garments private limited	 CAT C 
33609	PAN EAST EXIM PRIVATE LIMITED	 CAT D 
33610	Penguins promo products private limited	 CAT C 
33611	Shree gopinath paper mills private limited	 CAT C 
33612	Yamir packaging private limited	 CAT C 
33613	Dhawan box sheet containers private limited	 CAT C 
33614	Times stationers private limited	 CAT D 
33615	Katyayini paper mills pvt. ltd	 CAT C 
33616	Summa real media private limited	 CAT C 
33617	NPT PAPERS PRIVATE LIMITED	 CAT C 
33618	RASIK PRODUCTS PRIVATE LIMITED	 CAT C 
33619	PRAKASH BOOKS INDIA PRIVATE LIMITED	 CAT C 
33620	Kalpaka chemicals private limited	 CAT C 
33621	Rajiv petrochemicals pvt ltd	 CAT C 
33622	Excelsource international private limited	 CAT C 
33623	Heetu chemicals and alkalies limited	 CAT C 
33624	Nova carbons india private limited	 CAT C 
33625	PHILODEN INDUSTRIES PRIVATE LIMITED	 CAT C 
33626	Eskay iodine private limited	 CAT C 
33627	Hari orgochem pvt ltd	 CAT D 
33628	Soham polymers private limited	 CAT D 
33629	Solutia chemicals india private limited	 CAT C 
33630	Lila polymers private limited	 CAT C 
33631	Venkateshwara fibre glass (chennai) private limited	 CAT C 
33632	Ram-nath & company private limited	 CAT C 
33633	Speciality industrial polymers and coatings private limited	 CAT C 
33634	J.J. PLASTALLOY PRIVATE LIMITED	 CAT C 
33635	Amn life science private limited	 CAT D 
33636	Surfa coats (india) private limited	 CAT C 
33637	Lg life sciences india private limited	 CAT D 
33638	Ascent finechem private limited	 CAT D 
33639	Ontop pharmaceuticals private limited	 CAT D 
33640	Dalas biotech limited	 CAT C 
33641	Svr drugs private limited	 CAT C 
33642	The arya vaidya pharmacy (coimbatore) limited	 CAT C 
33643	Growel formulations private limited	 CAT D 
33644	SHIVANI DETERGENTS PVT LTD	 CAT C 
33645	Rampex labs private limited	 CAT C 
33646	Aroma india private limited	 CAT C 
33647	United carbon solutions private limited	 CAT C 
33648	K patel chemo-pharma private limited	 CAT C 
33649	Hi-shine inks private limited	 CAT D 
33650	Ebell fashions private limited	 CAT C 
33651	Alpharub trading and manufacturing private limited	 CAT D 
33652	Sagar rubber products private limited	 CAT C 
33653	Sparsh industries private limited	 CAT C 
33654	Rainbow packaging pvt ltd	 CAT C 
33655	Qrex flex private limited	 CAT C 
33656	Bhumi polymers private limited	 CAT C 
33657	Mayur wovens private limited	 CAT C 
33658	Bright metals (india) private limited	 CAT C 
33659	Akg plastics pvt ltd	 CAT C 
33660	Vidya polymer private limited	 CAT C 
33661	Glasstech industries (india) private limited	 CAT D 
33662	NEZONE INDUSTRIES LIMITED	 CAT C 
33663	LAKSHMI FLOAT GLASS LIMITED	 CAT C 
33664	Olwin tiles (india) private limited	 CAT D 
33665	Metro city tiles private limited	 CAT C 
33666	Itaca ceramic private limited	 CAT D 
33667	Nami steel private limited	 CAT C 
33668	Ravi technoforge private limited	 CAT C 
33669	Rohit iron and steel (india) private limited	 CAT C 
33670	ROLTA Private Limited	 CAT D 
33671	New modern technomech private limited	 CAT C 
33672	Metalkraft forming industries private limited	 CAT C 
33673	Ganpati sponge iron private limited	 CAT C 
33674	Maa shakambari steel limited	 CAT C 
33675	Shree sakthi narayan steel limited	 CAT D 
33676	Hariom ingots and power private limited	 CAT C 
33677	Sumridhi aluminium private limited	 CAT C 
33678	Shirdi steel re-rollers private limited	 CAT C 
33679	Iskcon strips private limited	 CAT C 
33680	Mangalam alloys limited	 CAT C 
33681	Rajan technocast pvt ltd	 CAT D 
33682	Behari lal ispat private limited	 CAT C 
33683	Grip strapping technologies private limited	 CAT D 
33684	Sarika industries private limited	 CAT C 
33685	Samuel aaron trading (india) private limited	 CAT D 
33686	Unique structures & towers limited	 CAT C 
33687	Metal forms private limited	 CAT C 
33688	Veeyes foundry private limited	 CAT D 
33689	Swastika steel & allied products private limited	 CAT C 
33690	Amma alloy india private limited	 CAT D 
33691	Anjani steels limited	 CAT C 
33692	B.S.SHAKTI STEEL PRIVATE LIMITED	 CAT D 
33693	Vishal structural pvt ltd	 CAT D 
33694	Vinayak pipes and tubes private limited	 CAT C 
33695	RAJSHREE ENGINEERING PVT. LTD.	 CAT C 
33696	Rahul ferromet and engineering private limited	 CAT D 
33697	Rapsri engineering products company limited	 CAT D 
33698	Suvarna fibrotech pvt ltd	 CAT C 
33699	Precision bearings private limited	 CAT C 
33700	Satrac engineering private limited	 CAT C 
33701	Mutha engineering private limited	 CAT C 
33702	Dinesh irrigation private limited	 CAT C 
33703	CAPITAL POWER INFRASTRUCTURE PRIVATE LIMITED	 CAT C 
33704	Indsur gears limited	 CAT C 
33705	Methods (india) private limited	 CAT D 
33706	Suprajit automotive private limited	 CAT C 
33707	Hnb engineers private limited	 CAT C 
33708	D.p.k.engineers private limited	 CAT C 
33709	Atlanta electricals private limited	 CAT C 
33710	Luxmi switchgears private limited	 CAT C 
33711	Hi-tech radiators private limited	 CAT C 
33712	LUCY ELECTRIC INDIA PRIVATE LIMITED	 CAT C 
33713	Ess ess kay engineering company private limited	 CAT C 
33714	Surya wires private limited	 CAT C 
33715	Prateek wires pvt ltd	 CAT C 
33716	Pdrv enterprises private limited	 CAT C 
33717	Power palazzo private limited	 CAT C 
33718	Paramount wires and cables limited.	 CAT C 
33719	Gr power switchgear limited	 CAT C 
33720	HAMMOND POWER SOLUTIONS PRIVATE LIMITED	 CAT D 
33721	Vrinda nano technologies private limited	 CAT C 
